Model,DPO3034
Firmware Version,2.16

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,0.0002,,
Sample Interval,4e-10,,
Record Length,5e+06,,
Gating,49.0% to 51.00%,49.0% to 51.00%,49.0% to 51.00%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.02,0.02,0.02
Label,,,
TIME,CH1,CH2,CH3
2.5302760e-04,0.0704,0.0408,0.0192
2.5302800e-04,0.0704,0.0424,0.02
2.5302840e-04,0.0704,0.044,0.0216
2.5302880e-04,0.0712,0.0472,0.0224
2.5302920e-04,0.0704,0.0504,0.0216
2.5302960e-04,0.0704,0.0512,0.0232
2.5303000e-04,0.0696,0.0528,0.0224
2.5303040e-04,0.0688,0.0536,0.0232
2.5303080e-04,0.068,0.0536,0.0232
2.5303120e-04,0.0688,0.0552,0.024
2.5303160e-04,0.0672,0.0552,0.024
2.5303200e-04,0.0672,0.056,0.0232
2.5303240e-04,0.0664,0.0544,0.0248
2.5303280e-04,0.0656,0.052,0.0248
2.5303320e-04,0.0664,0.0512,0.0248
2.5303360e-04,0.0656,0.0496,0.0248
2.5303400e-04,0.0664,0.0464,0.0256
2.5303440e-04,0.0664,0.0464,0.0256
2.5303480e-04,0.0672,0.0464,0.0248
2.5303520e-04,0.068,0.0456,0.0256
2.5303560e-04,0.0688,0.044,0.0264
2.5303600e-04,0.0688,0.0456,0.0248
2.5303640e-04,0.0688,0.048,0.0256
2.5303680e-04,0.0688,0.0488,0.0248
2.5303720e-04,0.0704,0.048,0.024
2.5303760e-04,0.0704,0.048,0.0256
2.5303800e-04,0.0704,0.0504,0.0256
2.5303840e-04,0.072,0.0512,0.024
2.5303880e-04,0.0712,0.0528,0.0248
2.5303920e-04,0.0712,0.0544,0.0248
2.5303960e-04,0.0696,0.0552,0.0248
2.5304000e-04,0.0696,0.0552,0.0256
2.5304040e-04,0.068,0.0568,0.0264
2.5304080e-04,0.0672,0.0576,0.0272
2.5304120e-04,0.064,0.0568,0.0256
2.5304160e-04,0.064,0.0568,0.0256
2.5304200e-04,0.0632,0.0568,0.0256
2.5304240e-04,0.0624,0.0568,0.0256
2.5304280e-04,0.0624,0.0552,0.0272
2.5304320e-04,0.0616,0.0544,0.0272
2.5304360e-04,0.0608,0.0512,0.0264
2.5304400e-04,0.0616,0.0512,0.0256
2.5304440e-04,0.0632,0.0488,0.028
2.5304480e-04,0.0632,0.0488,0.0272
2.5304520e-04,0.0632,0.0496,0.0272
2.5304560e-04,0.0656,0.0496,0.0272
2.5304600e-04,0.0664,0.0512,0.028
2.5304640e-04,0.068,0.052,0.0272
2.5304680e-04,0.0696,0.0512,0.0288
2.5304720e-04,0.0704,0.0528,0.0296
2.5304760e-04,0.0712,0.0536,0.0296
2.5304800e-04,0.072,0.0536,0.0296
2.5304840e-04,0.0744,0.0536,0.0296
2.5304880e-04,0.0728,0.0544,0.0296
2.5304920e-04,0.0728,0.0544,0.0312
2.5304960e-04,0.072,0.0552,0.0312
2.5305000e-04,0.0712,0.056,0.032
2.5305040e-04,0.0696,0.056,0.0312
2.5305080e-04,0.0672,0.0552,0.0312
2.5305120e-04,0.0656,0.056,0.032
2.5305160e-04,0.0632,0.0552,0.032
2.5305200e-04,0.0624,0.0536,0.0336
2.5305240e-04,0.0616,0.0536,0.0344
2.5305280e-04,0.0616,0.052,0.0328
2.5305320e-04,0.0608,0.052,0.0328
2.5305360e-04,0.0616,0.0528,0.0328
2.5305400e-04,0.0616,0.0528,0.0344
2.5305440e-04,0.0616,0.0528,0.036
2.5305480e-04,0.0624,0.0528,0.0344
2.5305520e-04,0.0648,0.0544,0.0328
2.5305560e-04,0.0664,0.0552,0.0336
2.5305600e-04,0.0672,0.056,0.0336
2.5305640e-04,0.068,0.0568,0.0352
2.5305680e-04,0.0704,0.06,0.0352
2.5305720e-04,0.0712,0.06,0.0336
2.5305760e-04,0.0752,0.06,0.036
2.5305800e-04,0.076,0.0608,0.0344
2.5305840e-04,0.0768,0.06,0.0352
2.5305880e-04,0.0752,0.0608,0.0344
2.5305920e-04,0.076,0.0592,0.0344
2.5305960e-04,0.0736,0.0592,0.0344
2.5306000e-04,0.0736,0.0584,0.0344
2.5306040e-04,0.072,0.0584,0.0344
2.5306080e-04,0.0704,0.0576,0.0336
2.5306120e-04,0.068,0.0552,0.0344
2.5306160e-04,0.0672,0.0544,0.0352
2.5306200e-04,0.0664,0.0536,0.0336
2.5306240e-04,0.0656,0.052,0.0352
2.5306280e-04,0.0632,0.0504,0.0344
2.5306320e-04,0.0632,0.0504,0.0344
2.5306360e-04,0.0632,0.0496,0.0352
2.5306400e-04,0.064,0.0496,0.036
2.5306440e-04,0.0656,0.0512,0.0344
2.5306480e-04,0.0664,0.0528,0.0344
2.5306520e-04,0.0672,0.0544,0.0352
2.5306560e-04,0.0696,0.056,0.036
2.5306600e-04,0.0704,0.0584,0.0352
2.5306640e-04,0.0728,0.0592,0.036
2.5306680e-04,0.0752,0.0616,0.0368
2.5306720e-04,0.076,0.0616,0.0368
2.5306760e-04,0.0776,0.0608,0.036
2.5306800e-04,0.0776,0.0624,0.036
2.5306840e-04,0.0784,0.0624,0.0368
2.5306880e-04,0.0792,0.0624,0.0368
2.5306920e-04,0.0784,0.0624,0.0376
2.5306960e-04,0.0776,0.0616,0.0376
2.5307000e-04,0.0752,0.0608,0.0376
2.5307040e-04,0.0744,0.0592,0.0384
2.5307080e-04,0.0728,0.0584,0.0376
2.5307120e-04,0.072,0.0568,0.0384
2.5307160e-04,0.0688,0.0528,0.0368
2.5307200e-04,0.0672,0.0512,0.036
2.5307240e-04,0.068,0.0512,0.036
2.5307280e-04,0.0672,0.0504,0.0352
2.5307320e-04,0.0648,0.048,0.0368
2.5307360e-04,0.0656,0.0504,0.036
2.5307400e-04,0.0656,0.052,0.036
2.5307440e-04,0.0664,0.0512,0.036
2.5307480e-04,0.0672,0.0536,0.036
2.5307520e-04,0.0688,0.0544,0.036
2.5307560e-04,0.0696,0.0576,0.036
2.5307600e-04,0.0712,0.0608,0.036
2.5307640e-04,0.072,0.0632,0.0384
2.5307680e-04,0.0736,0.064,0.0376
2.5307720e-04,0.0752,0.064,0.0376
2.5307760e-04,0.076,0.0648,0.0376
2.5307800e-04,0.0768,0.0656,0.0384
2.5307840e-04,0.076,0.0656,0.0376
2.5307880e-04,0.0752,0.0648,0.04
2.5307920e-04,0.076,0.0656,0.0392
2.5307960e-04,0.0728,0.0656,0.04
2.5308000e-04,0.0728,0.0648,0.0384
2.5308040e-04,0.0728,0.064,0.0384
2.5308080e-04,0.072,0.0616,0.0384
2.5308120e-04,0.068,0.0584,0.0376
2.5308160e-04,0.0688,0.056,0.036
2.5308200e-04,0.068,0.0536,0.0352
2.5308240e-04,0.068,0.0504,0.0352
2.5308280e-04,0.0664,0.0496,0.0336
2.5308320e-04,0.0672,0.0488,0.0344
2.5308360e-04,0.0672,0.0488,0.0352
2.5308400e-04,0.0688,0.0504,0.0352
2.5308440e-04,0.068,0.0528,0.0344
2.5308480e-04,0.0688,0.0536,0.0352
2.5308520e-04,0.0688,0.0552,0.0352
2.5308560e-04,0.0704,0.0584,0.036
2.5308600e-04,0.0704,0.0616,0.0352
2.5308640e-04,0.0728,0.0632,0.0344
2.5308680e-04,0.0736,0.0624,0.0352
2.5308720e-04,0.0736,0.064,0.036
2.5308760e-04,0.0744,0.064,0.0352
2.5308800e-04,0.0744,0.0648,0.036
2.5308840e-04,0.0728,0.0672,0.0376
2.5308880e-04,0.0728,0.068,0.0368
2.5308920e-04,0.0728,0.0664,0.0376
2.5308960e-04,0.072,0.0672,0.0368
2.5309000e-04,0.072,0.0656,0.0368
2.5309040e-04,0.0712,0.0648,0.0368
2.5309080e-04,0.0712,0.0632,0.0368
2.5309120e-04,0.0696,0.0592,0.0368
2.5309160e-04,0.0696,0.0576,0.0368
2.5309200e-04,0.0704,0.0552,0.0368
2.5309240e-04,0.0688,0.052,0.0368
2.5309280e-04,0.0688,0.0512,0.036
2.5309320e-04,0.068,0.0504,0.036
2.5309360e-04,0.068,0.052,0.036
2.5309400e-04,0.0696,0.0528,0.036
2.5309440e-04,0.0704,0.0536,0.036
2.5309480e-04,0.0712,0.0544,0.0336
2.5309520e-04,0.072,0.056,0.036
2.5309560e-04,0.072,0.0576,0.0376
2.5309600e-04,0.0728,0.0592,0.036
2.5309640e-04,0.0728,0.0592,0.0352
2.5309680e-04,0.0728,0.0608,0.036
2.5309720e-04,0.0728,0.0624,0.036
2.5309760e-04,0.0712,0.0632,0.036
2.5309800e-04,0.0704,0.064,0.036
2.5309840e-04,0.0704,0.0648,0.0368
2.5309880e-04,0.0712,0.0664,0.0368
2.5309920e-04,0.0696,0.0656,0.0376
2.5309960e-04,0.0696,0.0656,0.0376
2.5310000e-04,0.0704,0.0648,0.0368
2.5310040e-04,0.0696,0.0624,0.0376
2.5310080e-04,0.0696,0.06,0.0384
2.5310120e-04,0.0696,0.0568,0.036
2.5310160e-04,0.0696,0.0536,0.0368
2.5310200e-04,0.0704,0.0536,0.0376
2.5310240e-04,0.072,0.052,0.0368
2.5310280e-04,0.072,0.0512,0.0376
2.5310320e-04,0.0712,0.0496,0.036
2.5310360e-04,0.0712,0.0512,0.0376
2.5310400e-04,0.072,0.0536,0.0368
2.5310440e-04,0.072,0.0544,0.036
2.5310480e-04,0.0736,0.0544,0.036
2.5310520e-04,0.0744,0.0552,0.0352
2.5310560e-04,0.076,0.0552,0.036
2.5310600e-04,0.076,0.0552,0.036
2.5310640e-04,0.0736,0.0568,0.036
2.5310680e-04,0.0736,0.0584,0.0352
2.5310720e-04,0.0728,0.0584,0.0352
2.5310760e-04,0.0728,0.0584,0.036
2.5310800e-04,0.0704,0.0608,0.036
2.5310840e-04,0.0704,0.0624,0.0368
2.5310880e-04,0.0688,0.0632,0.0376
2.5310920e-04,0.068,0.0648,0.0384
2.5310960e-04,0.0672,0.0624,0.0392
2.5311000e-04,0.068,0.0616,0.0384
2.5311040e-04,0.0688,0.0584,0.0384
2.5311080e-04,0.0696,0.056,0.04
2.5311120e-04,0.0696,0.056,0.0392
2.5311160e-04,0.0704,0.0544,0.0392
2.5311200e-04,0.0712,0.0536,0.0392
2.5311240e-04,0.0712,0.0528,0.04
2.5311280e-04,0.072,0.0536,0.04
2.5311320e-04,0.0744,0.0552,0.04
2.5311360e-04,0.0744,0.0552,0.0384
2.5311400e-04,0.0752,0.0552,0.0384
2.5311440e-04,0.076,0.056,0.0384
2.5311480e-04,0.0768,0.0576,0.0384
2.5311520e-04,0.0776,0.0568,0.0384
2.5311560e-04,0.0768,0.056,0.0384
2.5311600e-04,0.0768,0.0568,0.0384
2.5311640e-04,0.0752,0.0576,0.0384
2.5311680e-04,0.0736,0.0592,0.0392
2.5311720e-04,0.0728,0.0592,0.0384
2.5311760e-04,0.0712,0.0592,0.0384
2.5311800e-04,0.0688,0.0608,0.0376
2.5311840e-04,0.068,0.0608,0.0384
2.5311880e-04,0.068,0.06,0.0384
2.5311920e-04,0.0672,0.06,0.0376
2.5311960e-04,0.0672,0.0592,0.0384
2.5312000e-04,0.0656,0.0576,0.0392
2.5312040e-04,0.0672,0.0568,0.0408
2.5312080e-04,0.0696,0.056,0.04
2.5312120e-04,0.0696,0.0536,0.0408
2.5312160e-04,0.0688,0.0552,0.04
2.5312200e-04,0.0704,0.0536,0.0408
2.5312240e-04,0.0728,0.0536,0.0408
2.5312280e-04,0.0728,0.0544,0.0408
2.5312320e-04,0.0744,0.0552,0.0408
2.5312360e-04,0.076,0.0568,0.0408
2.5312400e-04,0.0776,0.0568,0.04
2.5312440e-04,0.0784,0.0568,0.04
2.5312480e-04,0.0784,0.056,0.04
2.5312520e-04,0.0768,0.0552,0.0392
2.5312560e-04,0.0776,0.056,0.0392
2.5312600e-04,0.0752,0.0576,0.0384
2.5312640e-04,0.0736,0.0576,0.0368
2.5312680e-04,0.072,0.0576,0.0384
2.5312720e-04,0.0712,0.06,0.0376
2.5312760e-04,0.068,0.0616,0.0376
2.5312800e-04,0.068,0.0608,0.04
2.5312840e-04,0.0672,0.0608,0.0376
2.5312880e-04,0.0648,0.0592,0.0368
2.5312920e-04,0.064,0.0584,0.0368
2.5312960e-04,0.064,0.0576,0.0376
2.5313000e-04,0.0648,0.056,0.0376
2.5313040e-04,0.0648,0.0544,0.0392
2.5313080e-04,0.0656,0.0544,0.0384
2.5313120e-04,0.068,0.0544,0.0384
2.5313160e-04,0.0688,0.056,0.0384
2.5313200e-04,0.0704,0.0568,0.0408
2.5313240e-04,0.0712,0.056,0.0408
2.5313280e-04,0.0728,0.0576,0.0408
2.5313320e-04,0.0752,0.0584,0.0408
2.5313360e-04,0.0776,0.0576,0.0408
2.5313400e-04,0.0768,0.0576,0.0424
2.5313440e-04,0.0776,0.0568,0.0408
2.5313480e-04,0.0776,0.0568,0.04
2.5313520e-04,0.0768,0.0576,0.04
2.5313560e-04,0.076,0.0576,0.04
2.5313600e-04,0.076,0.0584,0.04
2.5313640e-04,0.0752,0.06,0.0392
2.5313680e-04,0.0728,0.0616,0.0392
2.5313720e-04,0.0712,0.0616,0.0392
2.5313760e-04,0.0696,0.0608,0.04
2.5313800e-04,0.0672,0.0592,0.0392
2.5313840e-04,0.0656,0.0592,0.0392
2.5313880e-04,0.0656,0.0576,0.0384
2.5313920e-04,0.0656,0.0568,0.0392
2.5313960e-04,0.0672,0.0552,0.0384
2.5314000e-04,0.0664,0.0544,0.04
2.5314040e-04,0.0664,0.0536,0.0392
2.5314080e-04,0.0672,0.0544,0.0384
2.5314120e-04,0.0688,0.0552,0.04
2.5314160e-04,0.072,0.056,0.04
2.5314200e-04,0.0744,0.056,0.04
2.5314240e-04,0.0744,0.0552,0.04
2.5314280e-04,0.076,0.056,0.0408
2.5314320e-04,0.0776,0.0552,0.0416
2.5314360e-04,0.0784,0.056,0.0424
2.5314400e-04,0.0808,0.0552,0.0408
2.5314440e-04,0.0792,0.056,0.04
2.5314480e-04,0.0792,0.056,0.0408
2.5314520e-04,0.0776,0.0568,0.04
2.5314560e-04,0.0768,0.0576,0.04
2.5314600e-04,0.0752,0.0576,0.0416
2.5314640e-04,0.0744,0.0616,0.0392
2.5314680e-04,0.0728,0.0616,0.0392
2.5314720e-04,0.0704,0.0616,0.0392
2.5314760e-04,0.0696,0.0616,0.0392
2.5314800e-04,0.068,0.0608,0.0392
2.5314840e-04,0.0672,0.0592,0.04
2.5314880e-04,0.0664,0.0576,0.0392
2.5314920e-04,0.0648,0.056,0.0392
2.5314960e-04,0.0664,0.0552,0.0392
2.5315000e-04,0.0656,0.056,0.0384
2.5315040e-04,0.0664,0.0552,0.0384
2.5315080e-04,0.0688,0.0552,0.0384
2.5315120e-04,0.0712,0.0568,0.04
2.5315160e-04,0.072,0.0568,0.0392
2.5315200e-04,0.0744,0.0552,0.04
2.5315240e-04,0.0768,0.0552,0.0408
2.5315280e-04,0.0784,0.0536,0.04
2.5315320e-04,0.0792,0.0536,0.0392
2.5315360e-04,0.0808,0.0552,0.0408
2.5315400e-04,0.08,0.0544,0.04
2.5315440e-04,0.0792,0.0536,0.0416
2.5315480e-04,0.0784,0.0552,0.04
2.5315520e-04,0.0784,0.0568,0.0408
2.5315560e-04,0.076,0.0584,0.04
2.5315600e-04,0.0736,0.0584,0.0408
2.5315640e-04,0.0728,0.0592,0.0408
2.5315680e-04,0.0696,0.0584,0.0408
2.5315720e-04,0.0688,0.0584,0.04
2.5315760e-04,0.0672,0.0584,0.0384
2.5315800e-04,0.0664,0.0584,0.0392
2.5315840e-04,0.0656,0.0592,0.0392
2.5315880e-04,0.0648,0.0592,0.0384
2.5315920e-04,0.064,0.0584,0.04
2.5315960e-04,0.064,0.0584,0.0376
2.5316000e-04,0.0664,0.0584,0.0384
2.5316040e-04,0.0672,0.0576,0.0376
2.5316080e-04,0.0696,0.0576,0.04
2.5316120e-04,0.072,0.0576,0.0392
2.5316160e-04,0.0744,0.0552,0.0384
2.5316200e-04,0.0752,0.0544,0.0376
2.5316240e-04,0.0776,0.0544,0.0384
2.5316280e-04,0.0784,0.0512,0.0384
2.5316320e-04,0.0784,0.0504,0.0384
2.5316360e-04,0.0784,0.0504,0.0376
2.5316400e-04,0.08,0.0512,0.0376
2.5316440e-04,0.0784,0.0512,0.0368
2.5316480e-04,0.0784,0.0528,0.0376
2.5316520e-04,0.0768,0.0544,0.0368
2.5316560e-04,0.0736,0.0552,0.0368
2.5316600e-04,0.072,0.0552,0.0376
2.5316640e-04,0.0704,0.0576,0.0376
2.5316680e-04,0.0688,0.0568,0.0352
2.5316720e-04,0.0672,0.0568,0.036
2.5316760e-04,0.0656,0.0576,0.036
2.5316800e-04,0.0632,0.0576,0.0376
2.5316840e-04,0.0632,0.0576,0.0384
2.5316880e-04,0.064,0.0568,0.0368
2.5316920e-04,0.064,0.0584,0.0368
2.5316960e-04,0.0656,0.0624,0.036
2.5317000e-04,0.0664,0.0616,0.036
2.5317040e-04,0.0672,0.0608,0.036
2.5317080e-04,0.0688,0.0608,0.0368
2.5317120e-04,0.0712,0.0608,0.036
2.5317160e-04,0.0744,0.0584,0.0368
2.5317200e-04,0.0768,0.0568,0.0368
2.5317240e-04,0.0776,0.0552,0.036
2.5317280e-04,0.0784,0.0536,0.0344
2.5317320e-04,0.0784,0.0536,0.0344
2.5317360e-04,0.08,0.0536,0.0336
2.5317400e-04,0.0784,0.0528,0.0344
2.5317440e-04,0.0776,0.0528,0.0344
2.5317480e-04,0.0768,0.0528,0.0336
2.5317520e-04,0.0752,0.0528,0.0344
2.5317560e-04,0.0744,0.0528,0.0336
2.5317600e-04,0.0736,0.0528,0.0328
2.5317640e-04,0.0704,0.0528,0.0328
2.5317680e-04,0.068,0.0528,0.032
2.5317720e-04,0.0672,0.0536,0.0312
2.5317760e-04,0.0648,0.0536,0.0328
2.5317800e-04,0.0648,0.0544,0.0328
2.5317840e-04,0.064,0.0552,0.032
2.5317880e-04,0.0624,0.0568,0.0312
2.5317920e-04,0.064,0.0576,0.032
2.5317960e-04,0.0648,0.0608,0.032
2.5318000e-04,0.0664,0.0624,0.0312
2.5318040e-04,0.0688,0.0624,0.032
2.5318080e-04,0.072,0.0624,0.032
2.5318120e-04,0.0752,0.0608,0.032
2.5318160e-04,0.0768,0.0584,0.0312
2.5318200e-04,0.0768,0.056,0.0312
2.5318240e-04,0.0784,0.0544,0.0296
2.5318280e-04,0.0784,0.0536,0.0296
2.5318320e-04,0.0784,0.0536,0.0296
2.5318360e-04,0.0784,0.0536,0.0296
2.5318400e-04,0.0776,0.0528,0.0288
2.5318440e-04,0.0768,0.0544,0.028
2.5318480e-04,0.0768,0.0528,0.0272
2.5318520e-04,0.076,0.0512,0.028
2.5318560e-04,0.0752,0.0504,0.0288
2.5318600e-04,0.0728,0.0512,0.028
2.5318640e-04,0.072,0.0512,0.0272
2.5318680e-04,0.0696,0.0496,0.0264
2.5318720e-04,0.068,0.0504,0.0264
2.5318760e-04,0.0672,0.0504,0.0272
2.5318800e-04,0.0656,0.0528,0.0264
2.5318840e-04,0.064,0.0552,0.0272
2.5318880e-04,0.0648,0.0576,0.0264
2.5318920e-04,0.0648,0.0584,0.0272
2.5318960e-04,0.0672,0.0584,0.0264
2.5319000e-04,0.0704,0.06,0.0264
2.5319040e-04,0.0704,0.0616,0.028
2.5319080e-04,0.0712,0.06,0.0272
2.5319120e-04,0.0744,0.0584,0.0272
2.5319160e-04,0.0752,0.0568,0.0264
2.5319200e-04,0.0768,0.056,0.0248
2.5319240e-04,0.0776,0.0552,0.024
2.5319280e-04,0.0768,0.0552,0.0248
2.5319320e-04,0.0768,0.0552,0.024
2.5319360e-04,0.0784,0.056,0.0232
2.5319400e-04,0.0768,0.0536,0.0248
2.5319440e-04,0.076,0.0512,0.024
2.5319480e-04,0.076,0.0512,0.024
2.5319520e-04,0.0744,0.0504,0.0224
2.5319560e-04,0.0744,0.0464,0.0224
2.5319600e-04,0.0736,0.0464,0.0224
2.5319640e-04,0.072,0.0456,0.0224
2.5319680e-04,0.0696,0.0456,0.0224
2.5319720e-04,0.068,0.0464,0.0208
2.5319760e-04,0.0672,0.0488,0.0216
2.5319800e-04,0.0664,0.0512,0.0224
2.5319840e-04,0.0664,0.052,0.0216
2.5319880e-04,0.0648,0.052,0.0232
2.5319920e-04,0.0664,0.0552,0.0232
2.5319960e-04,0.0672,0.0552,0.0232
2.5320000e-04,0.068,0.056,0.0248
2.5320040e-04,0.0688,0.056,0.0248
2.5320080e-04,0.0704,0.056,0.024
2.5320120e-04,0.0704,0.0536,0.0232
2.5320160e-04,0.0728,0.0536,0.0224
2.5320200e-04,0.0736,0.0536,0.0232
2.5320240e-04,0.0736,0.0536,0.0232
2.5320280e-04,0.0736,0.0512,0.0232
2.5320320e-04,0.0744,0.052,0.024
2.5320360e-04,0.0744,0.0504,0.0232
2.5320400e-04,0.0736,0.0504,0.0232
2.5320440e-04,0.0744,0.048,0.0216
2.5320480e-04,0.0736,0.0464,0.0208
2.5320520e-04,0.0728,0.0464,0.0216
2.5320560e-04,0.0728,0.0432,0.0216
2.5320600e-04,0.0712,0.0424,0.02
2.5320640e-04,0.0704,0.044,0.02
2.5320680e-04,0.0688,0.044,0.0208
2.5320720e-04,0.0672,0.0448,0.0192
2.5320760e-04,0.0664,0.0456,0.0192
2.5320800e-04,0.0664,0.0472,0.0192
2.5320840e-04,0.0664,0.0496,0.0216
2.5320880e-04,0.0672,0.0512,0.0216
2.5320920e-04,0.0664,0.0528,0.0216
2.5320960e-04,0.0656,0.052,0.0208
2.5321000e-04,0.0656,0.052,0.0208
2.5321040e-04,0.068,0.0528,0.0216
2.5321080e-04,0.068,0.0512,0.0216
2.5321120e-04,0.0672,0.0512,0.0232
2.5321160e-04,0.0672,0.0512,0.0224
2.5321200e-04,0.068,0.0528,0.0224
2.5321240e-04,0.068,0.0512,0.0216
2.5321280e-04,0.068,0.052,0.0216
2.5321320e-04,0.0688,0.0512,0.0224
2.5321360e-04,0.0696,0.0496,0.0216
2.5321400e-04,0.0704,0.048,0.0208
2.5321440e-04,0.0704,0.0472,0.0216
2.5321480e-04,0.0688,0.0464,0.0208
2.5321520e-04,0.072,0.0448,0.0208
2.5321560e-04,0.0712,0.0432,0.0208
2.5321600e-04,0.0704,0.044,0.0208
2.5321640e-04,0.0712,0.0432,0.0208
2.5321680e-04,0.0712,0.0448,0.0208
2.5321720e-04,0.0696,0.0456,0.02
2.5321760e-04,0.068,0.048,0.02
2.5321800e-04,0.0672,0.048,0.0208
2.5321840e-04,0.0672,0.048,0.0216
2.5321880e-04,0.0664,0.0504,0.0216
2.5321920e-04,0.068,0.0504,0.0232
2.5321960e-04,0.0672,0.0504,0.0224
2.5322000e-04,0.0664,0.0496,0.0224
2.5322040e-04,0.0664,0.0496,0.0216
2.5322080e-04,0.0664,0.0496,0.0224
2.5322120e-04,0.068,0.0512,0.0232
2.5322160e-04,0.068,0.0504,0.0224
2.5322200e-04,0.0688,0.0496,0.0216
2.5322240e-04,0.0688,0.0496,0.0232
2.5322280e-04,0.0688,0.0496,0.0224
2.5322320e-04,0.0696,0.0496,0.0224
2.5322360e-04,0.0704,0.048,0.0224
2.5322400e-04,0.0704,0.0472,0.0224
2.5322440e-04,0.072,0.0456,0.0216
2.5322480e-04,0.0728,0.0448,0.0216
2.5322520e-04,0.072,0.044,0.0224
2.5322560e-04,0.0744,0.0424,0.0224
2.5322600e-04,0.0752,0.0432,0.0216
2.5322640e-04,0.0736,0.0464,0.024
2.5322680e-04,0.0728,0.0472,0.0232
2.5322720e-04,0.0728,0.0464,0.0224
2.5322760e-04,0.0728,0.0488,0.0224
2.5322800e-04,0.072,0.0496,0.0224
2.5322840e-04,0.072,0.0504,0.0224
2.5322880e-04,0.0704,0.0488,0.0232
2.5322920e-04,0.0696,0.048,0.0216
2.5322960e-04,0.0704,0.0504,0.024
2.5323000e-04,0.0704,0.0504,0.024
2.5323040e-04,0.068,0.0504,0.024
2.5323080e-04,0.0672,0.0488,0.024
2.5323120e-04,0.0648,0.0488,0.024
2.5323160e-04,0.0664,0.0496,0.0232
2.5323200e-04,0.0664,0.0504,0.0232
2.5323240e-04,0.0656,0.0504,0.024
2.5323280e-04,0.0672,0.0496,0.0232
2.5323320e-04,0.0672,0.048,0.0232
2.5323360e-04,0.0688,0.0472,0.0224
2.5323400e-04,0.0696,0.0456,0.0224
2.5323440e-04,0.0704,0.0432,0.0224
2.5323480e-04,0.072,0.0432,0.0224
2.5323520e-04,0.0736,0.044,0.0224
2.5323560e-04,0.0728,0.0456,0.0232
2.5323600e-04,0.0752,0.0472,0.0224
2.5323640e-04,0.0768,0.048,0.024
2.5323680e-04,0.0752,0.0488,0.0232
2.5323720e-04,0.0744,0.0504,0.024
2.5323760e-04,0.0744,0.0504,0.024
2.5323800e-04,0.0736,0.052,0.024
2.5323840e-04,0.0728,0.052,0.0256
2.5323880e-04,0.0712,0.0512,0.0256
2.5323920e-04,0.0704,0.052,0.0256
2.5323960e-04,0.0696,0.0512,0.0256
2.5324000e-04,0.0672,0.0528,0.0248
2.5324040e-04,0.0664,0.0536,0.0248
2.5324080e-04,0.0648,0.0536,0.0256
2.5324120e-04,0.064,0.0528,0.0256
2.5324160e-04,0.064,0.0536,0.0248
2.5324200e-04,0.0632,0.052,0.024
2.5324240e-04,0.064,0.0504,0.0248
2.5324280e-04,0.0648,0.0488,0.0248
2.5324320e-04,0.0664,0.0488,0.024
2.5324360e-04,0.0672,0.048,0.024
2.5324400e-04,0.0688,0.0464,0.024
2.5324440e-04,0.0704,0.0456,0.024
2.5324480e-04,0.0728,0.0464,0.0256
2.5324520e-04,0.0736,0.0488,0.0248
2.5324560e-04,0.0744,0.0496,0.024
2.5324600e-04,0.0768,0.0504,0.0248
2.5324640e-04,0.0776,0.0512,0.0264
2.5324680e-04,0.0776,0.0512,0.0272
2.5324720e-04,0.0784,0.0528,0.0256
2.5324760e-04,0.0776,0.0536,0.0248
2.5324800e-04,0.0768,0.0528,0.0248
2.5324840e-04,0.0736,0.0528,0.0272
2.5324880e-04,0.0712,0.052,0.0264
2.5324920e-04,0.0704,0.0536,0.0272
2.5324960e-04,0.0696,0.0552,0.0272
2.5325000e-04,0.0672,0.0552,0.028
2.5325040e-04,0.064,0.0552,0.0272
2.5325080e-04,0.0624,0.056,0.028
2.5325120e-04,0.0616,0.056,0.0272
2.5325160e-04,0.06,0.0552,0.0272
2.5325200e-04,0.0616,0.0536,0.0272
2.5325240e-04,0.0624,0.052,0.0264
2.5325280e-04,0.0624,0.052,0.0248
2.5325320e-04,0.064,0.052,0.0248
2.5325360e-04,0.0664,0.0504,0.0256
2.5325400e-04,0.0688,0.0504,0.0264
2.5325440e-04,0.0704,0.0512,0.0264
2.5325480e-04,0.072,0.052,0.0272
2.5325520e-04,0.0736,0.0528,0.0272
2.5325560e-04,0.076,0.0536,0.0272
2.5325600e-04,0.0768,0.0544,0.028
2.5325640e-04,0.0784,0.0536,0.028
2.5325680e-04,0.0792,0.0536,0.028
2.5325720e-04,0.0784,0.0552,0.028
2.5325760e-04,0.0784,0.0552,0.0272
2.5325800e-04,0.076,0.0536,0.028
2.5325840e-04,0.0736,0.0552,0.0288
2.5325880e-04,0.0712,0.056,0.0296
2.5325920e-04,0.0688,0.0552,0.0288
2.5325960e-04,0.0656,0.0552,0.0304
2.5326000e-04,0.064,0.0568,0.0304
2.5326040e-04,0.0616,0.0568,0.0304
2.5326080e-04,0.0608,0.0568,0.0296
2.5326120e-04,0.06,0.0552,0.0296
2.5326160e-04,0.0608,0.0552,0.0296
2.5326200e-04,0.06,0.0552,0.0304
2.5326240e-04,0.06,0.0552,0.0312
2.5326280e-04,0.0616,0.0536,0.0296
