Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.05,0.05
Label,,,,
TIME,CH1,CH2,CH3,CH4
4.60384688e-02,0.129453,0.107656,0.0594141,0.0578984
4.60384692e-02,0.128453,0.10725,0.0593906,0.0575
4.60384696e-02,0.128562,0.108016,0.0588516,0.0574375
4.60384700e-02,0.128062,0.107812,0.0597734,0.0575937
4.60384704e-02,0.128406,0.108828,0.0590625,0.0576406
4.60384708e-02,0.128266,0.108656,0.0590625,0.0574141
4.60384712e-02,0.127297,0.107844,0.0586719,0.0576953
4.60384716e-02,0.127844,0.108672,0.0588359,0.0579297
4.60384720e-02,0.127359,0.108781,0.0588906,0.0581719
4.60384724e-02,0.126437,0.108672,0.0586172,0.0583828
4.60384728e-02,0.127734,0.108312,0.0584453,0.0575078
4.60384732e-02,0.127969,0.108719,0.0583516,0.0579219
4.60384736e-02,0.127016,0.109078,0.0587734,0.0582813
4.60384740e-02,0.127984,0.11,0.0587344,0.0582578
4.60384744e-02,0.129609,0.108437,0.0591719,0.058375
4.60384748e-02,0.128078,0.107672,0.0589844,0.0579219
4.60384752e-02,0.12775,0.107344,0.0579219,0.0581094
4.60384756e-02,0.127531,0.108094,0.0588984,0.0585859
4.60384760e-02,0.128266,0.108031,0.0585859,0.0588281
4.60384764e-02,0.128375,0.107969,0.0593047,0.0579297
4.60384768e-02,0.126406,0.107047,0.0590391,0.0578984
4.60384772e-02,0.127562,0.107906,0.0586172,0.0576328
4.60384776e-02,0.127375,0.108484,0.0583047,0.0576797
4.60384780e-02,0.127078,0.109187,0.0590859,0.0576563
4.60384784e-02,0.126891,0.109453,0.0593828,0.0575547
4.60384788e-02,0.128375,0.109156,0.0589609,0.0581172
4.60384792e-02,0.128391,0.109656,0.0593125,0.0582578
4.60384796e-02,0.128266,0.108359,0.0591172,0.0580781
4.60384800e-02,0.127031,0.108344,0.0588906,0.0577031
4.60384804e-02,0.127344,0.108094,0.0594688,0.0573125
4.60384808e-02,0.128062,0.107547,0.0597109,0.0577188
4.60384812e-02,0.12775,0.108406,0.0589766,0.0577578
4.60384816e-02,0.128734,0.107437,0.0590234,0.0580234
4.60384820e-02,0.128094,0.107594,0.05875,0.0579141
4.60384824e-02,0.127875,0.107141,0.0585859,0.0577578
4.60384828e-02,0.128984,0.106234,0.0588906,0.0578437
4.60384832e-02,0.128687,0.10675,0.0584453,0.0584063
4.60384836e-02,0.128516,0.10725,0.0584531,0.0590469
4.60384840e-02,0.128047,0.108328,0.0591797,0.0588672
4.60384844e-02,0.128187,0.108312,0.0587188,0.0582578
4.60384848e-02,0.128594,0.109047,0.0583359,0.0579375
4.60384852e-02,0.128875,0.109391,0.0580391,0.0578437
4.60384856e-02,0.127891,0.108812,0.0578203,0.0569688
4.60384860e-02,0.128172,0.107703,0.0581563,0.0574922
4.60384864e-02,0.128609,0.107766,0.0587578,0.0576484
4.60384868e-02,0.128234,0.108234,0.0588984,0.0575703
4.60384872e-02,0.128844,0.108344,0.0586797,0.0571875
4.60384876e-02,0.1285,0.108656,0.0590156,0.0571328
4.60384880e-02,0.128609,0.107953,0.0585313,0.0574141
4.60384884e-02,0.128047,0.107547,0.0587813,0.0576094
4.60384888e-02,0.128453,0.106781,0.0591719,0.0579375
4.60384892e-02,0.127844,0.108203,0.0584063,0.0573984
4.60384896e-02,0.12875,0.107969,0.0581797,0.057375
4.60384900e-02,0.127844,0.10725,0.0586563,0.0574688
4.60384904e-02,0.128406,0.107187,0.0586172,0.0573594
4.60384908e-02,0.12775,0.108922,0.0589844,0.0578281
4.60384912e-02,0.128719,0.107844,0.0591172,0.0580156
4.60384916e-02,0.127016,0.108344,0.0592344,0.0575078
4.60384920e-02,0.128047,0.109891,0.0585938,0.0578672
4.60384924e-02,0.129125,0.11,0.0587031,0.0584375
4.60384928e-02,0.128016,0.108797,0.0581719,0.0582969
4.60384932e-02,0.128172,0.1085,0.0576094,0.0581406
4.60384936e-02,0.128156,0.108781,0.0587656,0.0579375
4.60384940e-02,0.128203,0.108109,0.0590234,0.0577266
4.60384944e-02,0.128016,0.108797,0.0582813,0.0575156
4.60384948e-02,0.128328,0.108547,0.0578047,0.0584453
4.60384952e-02,0.127922,0.107891,0.05875,0.0582031
4.60384956e-02,0.128906,0.107953,0.0583984,0.0576797
4.60384960e-02,0.127828,0.108344,0.0581484,0.0567969
4.60384964e-02,0.127562,0.108609,0.0582188,0.0567813
4.60384968e-02,0.128984,0.107937,0.0582734,0.0574375
4.60384972e-02,0.127672,0.108641,0.0582969,0.0575313
4.60384976e-02,0.127859,0.109641,0.0585391,0.0572344
4.60384980e-02,0.129609,0.109,0.0587656,0.0570234
4.60384984e-02,0.128406,0.108734,0.0586328,0.0568203
4.60384988e-02,0.128234,0.107187,0.0584922,0.0570859
4.60384992e-02,0.128984,0.107484,0.05875,0.0573672
4.60384996e-02,0.1285,0.107891,0.0584063,0.0570313
4.60385000e-02,0.127797,0.108031,0.0582656,0.0569219
4.60385004e-02,0.127578,0.107766,0.0587891,0.0576172
4.60385008e-02,0.127422,0.107297,0.0590391,0.0577578
4.60385012e-02,0.126766,0.107812,0.0592656,0.0581172
4.60385016e-02,0.126734,0.108422,0.05875,0.0575547
4.60385020e-02,0.127156,0.107547,0.0593047,0.0578906
4.60385024e-02,0.126953,0.107687,0.0583906,0.0578125
4.60385028e-02,0.127437,0.107797,0.0578984,0.0581016
4.60385032e-02,0.127328,0.108031,0.0579453,0.0588984
4.60385036e-02,0.127797,0.107281,0.0586797,0.0587422
4.60385040e-02,0.129797,0.108312,0.05825,0.0580547
4.60385044e-02,0.129141,0.108469,0.0575547,0.057875
4.60385048e-02,0.128547,0.109344,0.0579063,0.0580781
4.60385052e-02,0.128172,0.108531,0.0577422,0.0572969
4.60385056e-02,0.128203,0.108594,0.0581172,0.0576406
4.60385060e-02,0.128687,0.108937,0.0587031,0.0566328
4.60385064e-02,0.128797,0.108906,0.0584844,0.0568906
4.60385068e-02,0.128797,0.109547,0.0583047,0.0567734
4.60385072e-02,0.129531,0.109078,0.0581406,0.0565234
4.60385076e-02,0.127562,0.108187,0.0585469,0.0565547
4.60385080e-02,0.127312,0.108437,0.0583203,0.0567344
4.60385084e-02,0.128125,0.108,0.0588203,0.056625
4.60385088e-02,0.126984,0.108094,0.0591875,0.0567344
4.60385092e-02,0.126547,0.10775,0.0589141,0.0570078
4.60385096e-02,0.128359,0.107937,0.0586641,0.0571094
4.60385100e-02,0.127875,0.108422,0.0591641,0.0570937
4.60385104e-02,0.128266,0.107703,0.058625,0.0576172
4.60385108e-02,0.126625,0.107969,0.0585625,0.0578203
4.60385112e-02,0.126156,0.108453,0.0589219,0.058125
4.60385116e-02,0.126984,0.108734,0.0591484,0.0576094
4.60385120e-02,0.127984,0.109031,0.0588516,0.0585234
4.60385124e-02,0.128953,0.107109,0.0589297,0.0585234
4.60385128e-02,0.128156,0.107516,0.0591328,0.0587266
4.60385132e-02,0.127641,0.108719,0.0586797,0.0581563
4.60385136e-02,0.128375,0.109656,0.0585703,0.0579688
4.60385140e-02,0.1285,0.108172,0.0582578,0.0576016
4.60385144e-02,0.127672,0.109031,0.0581094,0.0578906
4.60385148e-02,0.12775,0.109281,0.0580859,0.0584297
4.60385152e-02,0.128187,0.10875,0.0576875,0.0579453
4.60385156e-02,0.12875,0.108844,0.0577969,0.0573984
4.60385160e-02,0.129203,0.108516,0.0581172,0.0566172
4.60385164e-02,0.127109,0.109172,0.0583516,0.0566094
4.60385168e-02,0.127953,0.109187,0.0583828,0.0568516
4.60385172e-02,0.128219,0.10975,0.0582344,0.0564844
4.60385176e-02,0.128469,0.109906,0.0585859,0.0564844
4.60385180e-02,0.126031,0.107,0.0584141,0.0570391
4.60385184e-02,0.127109,0.107437,0.0583594,0.0571172
4.60385188e-02,0.127719,0.10825,0.0591797,0.0571875
4.60385192e-02,0.128266,0.107437,0.0590156,0.0566719
4.60385196e-02,0.128422,0.106859,0.0586875,0.0570078
4.60385200e-02,0.128266,0.106984,0.0581016,0.0572578
4.60385204e-02,0.12775,0.107641,0.0587422,0.0574375
4.60385208e-02,0.128812,0.107312,0.0588516,0.0576875
4.60385212e-02,0.127984,0.106766,0.058625,0.0577344
4.60385216e-02,0.127453,0.107672,0.0590781,0.0585391
4.60385220e-02,0.128078,0.109062,0.0589063,0.058875
4.60385224e-02,0.127875,0.109219,0.0581484,0.0584766
4.60385228e-02,0.127984,0.108516,0.0579141,0.0587344
4.60385232e-02,0.127156,0.107687,0.0581016,0.0589063
4.60385236e-02,0.126328,0.107875,0.0583984,0.058625
4.60385240e-02,0.126469,0.109016,0.0581875,0.0581328
4.60385244e-02,0.128719,0.109062,0.0578906,0.0583594
4.60385248e-02,0.128391,0.108531,0.0578828,0.0586016
4.60385252e-02,0.128531,0.109156,0.0582813,0.0583125
4.60385256e-02,0.129281,0.109625,0.0577891,0.0576484
4.60385260e-02,0.128547,0.110359,0.0581875,0.05725
4.60385264e-02,0.128016,0.109453,0.0582578,0.0570313
4.60385268e-02,0.128672,0.109891,0.0587344,0.0571094
4.60385272e-02,0.128141,0.108797,0.05825,0.0569453
4.60385276e-02,0.128187,0.107922,0.0590547,0.0573594
4.60385280e-02,0.128578,0.108437,0.0584531,0.0565547
4.60385284e-02,0.129031,0.107891,0.0589297,0.0566953
4.60385288e-02,0.128078,0.107781,0.0589531,0.0569219
4.60385292e-02,0.126937,0.107625,0.0594219,0.0567813
4.60385296e-02,0.129359,0.107984,0.0595859,0.0566641
4.60385300e-02,0.128344,0.108125,0.0590625,0.0568516
4.60385304e-02,0.128109,0.106812,0.0590078,0.057
4.60385308e-02,0.128797,0.107062,0.059125,0.0577188
4.60385312e-02,0.128203,0.107062,0.0586563,0.0583672
4.60385316e-02,0.128234,0.107531,0.0592969,0.0586953
4.60385320e-02,0.127625,0.107531,0.0591797,0.0587188
4.60385324e-02,0.127328,0.1085,0.0584297,0.0593203
4.60385328e-02,0.127719,0.108156,0.0583516,0.0584609
4.60385332e-02,0.128062,0.107969,0.0583594,0.0588125
4.60385336e-02,0.127297,0.108859,0.0577656,0.0579531
4.60385340e-02,0.127609,0.108828,0.05775,0.0582734
4.60385344e-02,0.127047,0.109469,0.0577734,0.0591953
4.60385348e-02,0.129031,0.109687,0.0579766,0.0590313
4.60385352e-02,0.128172,0.108781,0.0578047,0.0588125
4.60385356e-02,0.127312,0.108062,0.0579609,0.0585234
4.60385360e-02,0.127594,0.108203,0.0581953,0.0579766
4.60385364e-02,0.128625,0.1075,0.0591406,0.058125
4.60385368e-02,0.1275,0.107312,0.0584688,0.0580078
4.60385372e-02,0.126906,0.107516,0.0584922,0.0571016
4.60385376e-02,0.127031,0.108531,0.0591016,0.0568984
4.60385380e-02,0.128031,0.108969,0.0588203,0.0565469
4.60385384e-02,0.128531,0.107719,0.0593984,0.0576172
4.60385388e-02,0.127812,0.107922,0.0594766,0.0571719
4.60385392e-02,0.128297,0.107672,0.0591406,0.0571797
4.60385396e-02,0.128141,0.108453,0.0595469,0.0578672
4.60385400e-02,0.127437,0.107578,0.0589297,0.0580078
4.60385404e-02,0.127891,0.107453,0.0596641,0.0585078
4.60385408e-02,0.127391,0.108172,0.0592578,0.0583125
4.60385412e-02,0.128297,0.107703,0.0593359,0.057875
4.60385416e-02,0.127422,0.109109,0.0592344,0.0591328
4.60385420e-02,0.127297,0.108406,0.0588203,0.0587344
4.60385424e-02,0.129484,0.107844,0.0585781,0.0590156
4.60385428e-02,0.128156,0.108141,0.0582266,0.0593359
4.60385432e-02,0.128672,0.109484,0.0589297,0.0591328
4.60385436e-02,0.127062,0.110625,0.0587891,0.0588359
4.60385440e-02,0.127578,0.109547,0.0585156,0.0584766
4.60385444e-02,0.127469,0.106875,0.0580859,0.0587891
4.60385448e-02,0.128672,0.108266,0.0581797,0.0586797
4.60385452e-02,0.128219,0.109062,0.0586328,0.0585547
4.60385456e-02,0.128672,0.108422,0.0582266,0.0584297
4.60385460e-02,0.1285,0.109031,0.0585,0.05725
4.60385464e-02,0.128953,0.107625,0.0584766,0.0573047
4.60385468e-02,0.128016,0.108062,0.0590234,0.0573594
4.60385472e-02,0.127734,0.108547,0.0593047,0.056625
4.60385476e-02,0.129312,0.108781,0.0591484,0.0571328
4.60385480e-02,0.127531,0.108187,0.0596016,0.0574375
4.60385484e-02,0.128766,0.108609,0.0593984,0.0572188
4.60385488e-02,0.128156,0.107562,0.0596406,0.0577969
4.60385492e-02,0.12725,0.106766,0.0596797,0.0580313
4.60385496e-02,0.126547,0.107516,0.0593594,0.0577734
4.60385500e-02,0.128484,0.108406,0.0596406,0.0580234
4.60385504e-02,0.128406,0.108641,0.0591328,0.0579922
4.60385508e-02,0.1285,0.109031,0.0590391,0.0588047
4.60385512e-02,0.128437,0.107859,0.0587031,0.0586719
4.60385516e-02,0.12825,0.108766,0.0591875,0.0586953
4.60385520e-02,0.127875,0.108891,0.0591719,0.0588906
4.60385524e-02,0.128672,0.109109,0.0591719,0.059125
4.60385528e-02,0.128437,0.109687,0.0587891,0.0592344
4.60385532e-02,0.127656,0.109687,0.0585781,0.0597578
4.60385536e-02,0.128562,0.109297,0.0585859,0.0590234
4.60385540e-02,0.128922,0.107828,0.0586406,0.0586563
4.60385544e-02,0.129141,0.109406,0.0580781,0.0585078
4.60385548e-02,0.128641,0.109469,0.0587344,0.0576094
4.60385552e-02,0.127484,0.108828,0.0583359,0.0584141
4.60385556e-02,0.127703,0.109437,0.0589219,0.0577266
4.60385560e-02,0.128609,0.109906,0.0589844,0.0573437
4.60385564e-02,0.128625,0.109844,0.0591172,0.0573672
4.60385568e-02,0.127953,0.107109,0.059375,0.0570703
4.60385572e-02,0.128078,0.108797,0.0595313,0.0573594
4.60385576e-02,0.128219,0.108,0.06,0.0576484
4.60385580e-02,0.128078,0.108703,0.0595859,0.0576172
4.60385584e-02,0.128484,0.108359,0.0599297,0.0579688
4.60385588e-02,0.127547,0.108375,0.0598516,0.0580313
4.60385592e-02,0.129516,0.107797,0.0594141,0.0582344
4.60385596e-02,0.130297,0.107312,0.0593281,0.0585938
4.60385600e-02,0.129297,0.108297,0.0594844,0.0583359
4.60385604e-02,0.129344,0.108703,0.0591797,0.0592813
4.60385608e-02,0.127687,0.109125,0.0593047,0.0595078
4.60385612e-02,0.128516,0.108375,0.0588359,0.0596172
4.60385616e-02,0.127391,0.108734,0.0585859,0.0597891
4.60385620e-02,0.127531,0.108547,0.0593359,0.0595391
4.60385624e-02,0.127687,0.107859,0.0591094,0.059625
4.60385628e-02,0.127875,0.109594,0.0586641,0.0597266
4.60385632e-02,0.128375,0.110281,0.0588906,0.0594766
4.60385636e-02,0.129047,0.109062,0.0587109,0.0597422
4.60385640e-02,0.128859,0.108156,0.0578984,0.0593672
4.60385644e-02,0.129062,0.1095,0.0587734,0.0590938
4.60385648e-02,0.129766,0.109719,0.0588672,0.0587734
4.60385652e-02,0.129547,0.108547,0.0588438,0.0577422
4.60385656e-02,0.127219,0.108875,0.0596406,0.0581406
4.60385660e-02,0.128359,0.107484,0.0592422,0.0573906
4.60385664e-02,0.127937,0.108422,0.0597188,0.0579688
4.60385668e-02,0.127391,0.109141,0.0594531,0.0571953
4.60385672e-02,0.128656,0.109187,0.0594141,0.0578125
4.60385676e-02,0.129766,0.107125,0.0597188,0.0579219
4.60385680e-02,0.128062,0.108547,0.0593672,0.0571094
4.60385684e-02,0.126312,0.108875,0.0596641,0.0582344
4.60385688e-02,0.127516,0.109656,0.0595313,0.0581797
4.60385692e-02,0.128891,0.109984,0.0598906,0.0582266
4.60385696e-02,0.129437,0.10775,0.0596484,0.0587344
4.60385700e-02,0.127781,0.108047,0.0596484,0.058875
4.60385704e-02,0.128906,0.108828,0.0595078,0.0596172
4.60385708e-02,0.128141,0.107,0.0595,0.0596172
4.60385712e-02,0.127922,0.107266,0.0589766,0.0595234
4.60385716e-02,0.127219,0.108859,0.0589219,0.0592109
4.60385720e-02,0.127422,0.110641,0.0588672,0.0595625
4.60385724e-02,0.128922,0.1095,0.0587422,0.059125
4.60385728e-02,0.128234,0.109359,0.0586484,0.0596719
4.60385732e-02,0.128703,0.109672,0.0583828,0.0595781
4.60385736e-02,0.129141,0.109172,0.0582656,0.0593281
4.60385740e-02,0.128734,0.108531,0.0580547,0.0591328
4.60385744e-02,0.127594,0.109047,0.0584688,0.0577578
4.60385748e-02,0.127641,0.109437,0.0582813,0.0573672
4.60385752e-02,0.127281,0.107469,0.0589688,0.0575625
4.60385756e-02,0.128312,0.107891,0.05925,0.0569375
4.60385760e-02,0.128625,0.108,0.0587891,0.0569844
4.60385764e-02,0.128797,0.108125,0.0596172,0.0570234
4.60385768e-02,0.128516,0.10775,0.0594141,0.0566016
4.60385772e-02,0.128516,0.105781,0.0592422,0.0576016
4.60385776e-02,0.129156,0.107391,0.0597578,0.0572734
4.60385780e-02,0.128219,0.108266,0.0590859,0.0569688
4.60385784e-02,0.127797,0.108578,0.0595313,0.0579609
4.60385788e-02,0.127391,0.108109,0.0599531,0.0585078
4.60385792e-02,0.127719,0.106719,0.0600938,0.0595859
4.60385796e-02,0.127453,0.108,0.0595781,0.0588047
4.60385800e-02,0.127922,0.108812,0.0592891,0.0592969
4.60385804e-02,0.127453,0.108672,0.0590391,0.0589219
4.60385808e-02,0.127266,0.107125,0.0590938,0.059125
4.60385812e-02,0.127094,0.107219,0.0587813,0.0595156
4.60385816e-02,0.12725,0.109391,0.0588203,0.0596641
4.60385820e-02,0.126937,0.108969,0.0587813,0.0597188
4.60385824e-02,0.126797,0.110656,0.0587969,0.060625
4.60385828e-02,0.127672,0.109312,0.0588047,0.0594219
4.60385832e-02,0.128281,0.110172,0.0583594,0.0592578
4.60385836e-02,0.127391,0.111125,0.0586406,0.0591719
4.60385840e-02,0.127828,0.109234,0.0590078,0.0585859
4.60385844e-02,0.129406,0.108578,0.0584688,0.0580703
4.60385848e-02,0.129672,0.109078,0.0580625,0.0578047
4.60385852e-02,0.129109,0.108219,0.058625,0.0576719
4.60385856e-02,0.12875,0.107469,0.0585859,0.0571406
4.60385860e-02,0.129047,0.108922,0.0589063,0.057
4.60385864e-02,0.127516,0.109047,0.0589766,0.0569844
4.60385868e-02,0.128812,0.108984,0.059625,0.0575156
4.60385872e-02,0.129047,0.108937,0.0595,0.0574609
4.60385876e-02,0.128953,0.108047,0.0600313,0.0574766
4.60385880e-02,0.12825,0.107437,0.0602109,0.0577344
4.60385884e-02,0.128875,0.107625,0.0602422,0.0581641
4.60385888e-02,0.128422,0.106344,0.0598594,0.0581016
4.60385892e-02,0.127719,0.107391,0.0600625,0.0581563
4.60385896e-02,0.128078,0.107531,0.0600781,0.0591406
4.60385900e-02,0.128953,0.10725,0.0593125,0.0592266
4.60385904e-02,0.127672,0.107922,0.0596328,0.0591406
4.60385908e-02,0.127797,0.1085,0.0592656,0.0594375
4.60385912e-02,0.126125,0.108906,0.0591406,0.0598984
4.60385916e-02,0.125906,0.107609,0.0584844,0.0602344
4.60385920e-02,0.127359,0.107875,0.058625,0.0605859
4.60385924e-02,0.128187,0.108891,0.0580703,0.0601328
4.60385928e-02,0.128016,0.109516,0.0582031,0.0598516
4.60385932e-02,0.127656,0.108344,0.0576094,0.059625
4.60385936e-02,0.127156,0.107953,0.0579844,0.0591875
4.60385940e-02,0.127422,0.108734,0.0583047,0.0588828
4.60385944e-02,0.127266,0.110219,0.0589141,0.0584531
4.60385948e-02,0.127187,0.110516,0.05925,0.05775
4.60385952e-02,0.127469,0.108109,0.0593672,0.0576406
4.60385956e-02,0.127156,0.107734,0.0588359,0.0570547
4.60385960e-02,0.12775,0.108266,0.0587578,0.0571016
4.60385964e-02,0.126031,0.108047,0.0589766,0.0571484
4.60385968e-02,0.125625,0.107922,0.0595313,0.0572188
4.60385972e-02,0.128187,0.108281,0.0600938,0.0571094
4.60385976e-02,0.127266,0.108,0.05975,0.0571406
4.60385980e-02,0.126891,0.108297,0.0596484,0.0575625
4.60385984e-02,0.125906,0.1075,0.0597422,0.0582813
4.60385988e-02,0.126719,0.106797,0.0588984,0.0585391
4.60385992e-02,0.126922,0.107266,0.0594297,0.0587656
4.60385996e-02,0.127125,0.108141,0.0601562,0.0591562
4.60386000e-02,0.125922,0.108609,0.0594297,0.0598438
4.60386004e-02,0.125797,0.108109,0.0593047,0.0597891
4.60386008e-02,0.126406,0.109406,0.0594688,0.0596094
4.60386012e-02,0.126578,0.1105,0.0587578,0.0596719
4.60386016e-02,0.1265,0.109094,0.0585313,0.0596328
4.60386020e-02,0.126266,0.108,0.0587969,0.0600938
4.60386024e-02,0.126297,0.108078,0.0586563,0.0600625
4.60386028e-02,0.125922,0.108437,0.058625,0.059125
4.60386032e-02,0.126781,0.108469,0.0586719,0.0585
4.60386036e-02,0.126734,0.108812,0.0585938,0.0586406
4.60386040e-02,0.126594,0.110187,0.0590078,0.0585313
4.60386044e-02,0.125531,0.109031,0.0585469,0.0578281
4.60386048e-02,0.125516,0.107984,0.0588047,0.0579609
4.60386052e-02,0.126703,0.108172,0.0590703,0.0581016
4.60386056e-02,0.127797,0.108672,0.0590859,0.0571484
4.60386060e-02,0.126828,0.109656,0.0595234,0.0577344
4.60386064e-02,0.127,0.108453,0.0600703,0.0568516
4.60386068e-02,0.126672,0.107859,0.0600625,0.0570547
4.60386072e-02,0.125281,0.106453,0.0591016,0.0574844
4.60386076e-02,0.126047,0.105797,0.0597891,0.0574844
4.60386080e-02,0.125578,0.106797,0.0595625,0.0578594
4.60386084e-02,0.125656,0.107031,0.0595703,0.0584766
4.60386088e-02,0.126734,0.108,0.05925,0.0581563
4.60386092e-02,0.126094,0.107578,0.0592031,0.0586875
4.60386096e-02,0.125562,0.107219,0.0598672,0.0585703
4.60386100e-02,0.125625,0.108562,0.0593438,0.0594297
4.60386104e-02,0.125641,0.107969,0.0594375,0.0597109
4.60386108e-02,0.127562,0.108141,0.0593516,0.0594844
4.60386112e-02,0.126531,0.106875,0.058375,0.0594141
4.60386116e-02,0.126516,0.107125,0.0583906,0.0594922
4.60386120e-02,0.125984,0.108422,0.058375,0.0592813
4.60386124e-02,0.126125,0.109172,0.0588281,0.0589766
4.60386128e-02,0.125281,0.109531,0.0585859,0.0584766
4.60386132e-02,0.124437,0.108953,0.0584688,0.0584531
4.60386136e-02,0.125828,0.108953,0.0587031,0.0582969
4.60386140e-02,0.126828,0.108344,0.0588516,0.0584063
4.60386144e-02,0.126391,0.108734,0.0586563,0.0578828
4.60386148e-02,0.124906,0.1075,0.0588047,0.0573281
4.60386152e-02,0.125437,0.107375,0.0591172,0.0576719
4.60386156e-02,0.125109,0.1075,0.0599062,0.0574922
4.60386160e-02,0.126734,0.108156,0.0596797,0.0572344
4.60386164e-02,0.125437,0.107125,0.0598281,0.0574141
4.60386168e-02,0.12625,0.106562,0.0597734,0.0578359
4.60386172e-02,0.126922,0.107156,0.05975,0.0578672
4.60386176e-02,0.126828,0.107797,0.0596094,0.0578437
4.60386180e-02,0.126156,0.106969,0.0598984,0.0582969
4.60386184e-02,0.126656,0.107156,0.0597734,0.0585781
4.60386188e-02,0.124203,0.106453,0.0592109,0.0585859
4.60386192e-02,0.124297,0.106875,0.0593359,0.0589609
4.60386196e-02,0.125922,0.10775,0.0587109,0.0589766
4.60386200e-02,0.125797,0.108078,0.0586797,0.0596172
4.60386204e-02,0.125875,0.107625,0.0582813,0.0592109
4.60386208e-02,0.125672,0.108,0.0585625,0.0591953
4.60386212e-02,0.125687,0.107859,0.0586797,0.0592578
4.60386216e-02,0.124437,0.108312,0.0584141,0.0592031
4.60386220e-02,0.125047,0.108422,0.0589297,0.0595313
4.60386224e-02,0.125344,0.109375,0.0594844,0.0584766
4.60386228e-02,0.124766,0.109219,0.0596875,0.0587422
4.60386232e-02,0.124484,0.108828,0.059,0.0582578
4.60386236e-02,0.125672,0.10925,0.0596016,0.0585859
4.60386240e-02,0.126,0.107766,0.0590781,0.0576094
4.60386244e-02,0.124375,0.106922,0.0593125,0.0571328
4.60386248e-02,0.124562,0.107297,0.0598984,0.0572188
4.60386252e-02,0.12625,0.107125,0.0591797,0.0571875
4.60386256e-02,0.125281,0.106234,0.0594531,0.0577344
4.60386260e-02,0.126297,0.106516,0.0593594,0.0578125
4.60386264e-02,0.126109,0.106906,0.0599062,0.0574453
4.60386268e-02,0.124469,0.105328,0.0590859,0.0581641
4.60386272e-02,0.125562,0.10625,0.0595859,0.0588828
4.60386276e-02,0.124781,0.106375,0.0597656,0.0580078
4.60386280e-02,0.123906,0.107906,0.0597734,0.0587891
4.60386284e-02,0.126297,0.106625,0.0588594,0.0589297
4.60386288e-02,0.125719,0.107062,0.0595156,0.0584375
4.60386292e-02,0.124031,0.107797,0.0588984,0.0591328
4.60386296e-02,0.12325,0.107203,0.0589766,0.0593828
4.60386300e-02,0.124234,0.107281,0.0588672,0.0589531
4.60386304e-02,0.124766,0.107812,0.0592891,0.0591875
4.60386308e-02,0.124766,0.107672,0.0590078,0.0595859
4.60386312e-02,0.124641,0.10725,0.0588984,0.0590156
4.60386316e-02,0.124219,0.108047,0.0591016,0.0590781
4.60386320e-02,0.123984,0.107609,0.059375,0.0586563
4.60386324e-02,0.124891,0.106906,0.0592031,0.0585703
4.60386328e-02,0.124328,0.10725,0.0593672,0.0587266
4.60386332e-02,0.124312,0.108156,0.0587969,0.0584609
4.60386336e-02,0.123594,0.106125,0.0587422,0.0581719
4.60386340e-02,0.123469,0.106937,0.0588047,0.0580937
4.60386344e-02,0.122766,0.107094,0.0591641,0.0577969
4.60386348e-02,0.123984,0.107281,0.0594297,0.0584766
4.60386352e-02,0.124766,0.106531,0.059125,0.0582109
4.60386356e-02,0.125281,0.107156,0.0597266,0.0585391
4.60386360e-02,0.125156,0.106484,0.0595547,0.0584453
4.60386364e-02,0.126187,0.105578,0.0596797,0.058375
4.60386368e-02,0.125516,0.106844,0.0595781,0.0582344
4.60386372e-02,0.124859,0.106422,0.0598438,0.0584844
4.60386376e-02,0.124422,0.106547,0.0597656,0.0589922
4.60386380e-02,0.124281,0.10625,0.0591953,0.0590625
4.60386384e-02,0.124266,0.107672,0.0589375,0.0589531
4.60386388e-02,0.124687,0.106922,0.0588516,0.0590703
4.60386392e-02,0.123906,0.10825,0.0586484,0.05925
4.60386396e-02,0.124203,0.107047,0.0585703,0.0597188
4.60386400e-02,0.123562,0.106984,0.0583672,0.0590859
4.60386404e-02,0.123641,0.108422,0.0579453,0.0589141
4.60386408e-02,0.122203,0.107797,0.0579766,0.0583437
4.60386412e-02,0.123562,0.107016,0.0583984,0.0582578
4.60386416e-02,0.122688,0.106422,0.0587813,0.058
4.60386420e-02,0.123328,0.106828,0.0590625,0.0580859
4.60386424e-02,0.124703,0.105797,0.0587266,0.0582656
4.60386428e-02,0.122859,0.107203,0.0591172,0.0575547
4.60386432e-02,0.123422,0.106906,0.0595781,0.0574688
4.60386436e-02,0.123828,0.106922,0.0592344,0.0573281
4.60386440e-02,0.123375,0.106906,0.0595234,0.0573984
4.60386444e-02,0.12325,0.105703,0.0592188,0.0578203
4.60386448e-02,0.124031,0.106344,0.0596484,0.0578125
4.60386452e-02,0.124734,0.106422,0.0593359,0.0574141
4.60386456e-02,0.123578,0.106609,0.0585938,0.0573906
4.60386460e-02,0.123172,0.106187,0.0592344,0.0580547
4.60386464e-02,0.124109,0.106953,0.0591641,0.0576641
4.60386468e-02,0.123938,0.106234,0.0590547,0.0584766
