Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
14 16 34,295.11,288.75,0.0,0.0018410240166666664,0.001,1.8410240166666665,0.0018410240166666664,0.001,1.8410240166666665
14 16 39,294.99,288.75,0.0,0.0018355853833333334,0.001,1.8355853833333333,0.0018355853833333334,0.001,1.8355853833333333
14 16 44,294.99,288.58,0.0,0.00179323215,0.001,1.79323215,0.00179323215,0.001,1.79323215
14 16 49,294.99,288.58,0.0,0.001794846,0.001,1.794846,0.001794846,0.001,1.794846
14 16 53,294.86,288.41,0.0,0.0017657516333333333,0.001,1.7657516333333334,0.0017657516333333333,0.001,1.7657516333333334
14 16 58,294.86,288.41,0.0,0.0017685951499999998,0.001,1.7685951499999997,0.0017685951499999998,0.001,1.7685951499999997
14 17 03,294.75,288.25,0.0,0.0017343351166666666,0.001,1.7343351166666665,0.0017343351166666666,0.001,1.7343351166666665
14 17 08,294.64,288.25,0.0,0.0017265539833333334,0.001,1.7265539833333334,0.0017265539833333334,0.001,1.7265539833333334
14 17 12,294.64,288.08,0.0,0.0017944544833333337,0.001,1.7944544833333336,0.0017944544833333337,0.001,1.7944544833333336
14 17 17,294.64,288.08,0.0,0.001774758883333333,0.001,1.774758883333333,0.001774758883333333,0.001,1.774758883333333
14 17 22,294.52,287.91,0.0,0.0017957958000000003,0.001,1.7957958000000003,0.0017957958000000003,0.001,1.7957958000000003
14 17 27,294.52,287.91,0.0,0.0017881433833333335,0.001,1.7881433833333333,0.0017881433833333335,0.001,1.7881433833333333
14 17 31,294.41,287.75,0.0,0.0017847331499999998,0.001,1.7847331499999997,0.0017847331499999998,0.001,1.7847331499999997
14 17 36,294.41,287.75,0.0,0.0018071125999999998,0.001,1.8071125999999997,0.0018071125999999998,0.001,1.8071125999999997
14 17 41,294.3,287.58,0.0,0.0017922679666666664,0.001,1.7922679666666663,0.0017922679666666664,0.001,1.7922679666666663
14 17 46,294.3,287.58,0.0,0.0017957689999999998,0.001,1.7957689999999997,0.0017957689999999998,0.001,1.7957689999999997
14 17 51,294.18,287.41,0.0,0.0017935308,0.001,1.7935308,0.0017935308,0.001,1.7935308
14 17 55,294.07,287.41,0.0,0.0017876462000000002,0.001,1.7876462000000002,0.0017876462000000002,0.001,1.7876462000000002
14 18 00,294.07,287.25,0.0,0.0017710670833333334,0.001,1.7710670833333333,0.0017710670833333334,0.001,1.7710670833333333
14 18 05,294.07,287.25,0.0,0.0017318542333333332,0.001,1.731854233333333,0.0017318542333333332,0.001,1.731854233333333
14 18 10,293.96,287.08,0.0,0.001744576033333333,0.001,1.7445760333333329,0.001744576033333333,0.001,1.7445760333333329
14 18 14,293.84,287.08,0.0,0.0017412142,0.001,1.7412142,0.0017412142,0.001,1.7412142
14 18 19,293.84,286.91,0.0,0.0017295171000000001,0.001,1.7295171,0.0017295171000000001,0.001,1.7295171
14 18 24,293.84,286.91,0.0,0.0017519814500000003,0.001,1.7519814500000002,0.0017519814500000003,0.001,1.7519814500000002
14 18 29,293.73,286.75,0.0,0.0017465620666666664,0.001,1.7465620666666664,0.0017465620666666664,0.001,1.7465620666666664
14 18 33,293.73,286.75,0.0,0.0017236818666666667,0.001,1.7236818666666667,0.0017236818666666667,0.001,1.7236818666666667
14 18 38,293.62,286.58,0.0,0.0017436991333333333,0.001,1.7436991333333334,0.0017436991333333333,0.001,1.7436991333333334
14 18 43,293.62,286.58,0.0,0.0017300410833333334,0.001,1.7300410833333333,0.0017300410833333334,0.001,1.7300410833333333
14 18 48,293.5,286.41,0.0,0.0017277387833333332,0.001,1.7277387833333333,0.0017277387833333332,0.001,1.7277387833333333
14 18 52,293.39,286.41,0.0,0.0017281101166666665,0.001,1.7281101166666664,0.0017281101166666665,0.001,1.7281101166666664
14 18 57,293.39,286.25,0.0,0.0017270913,0.001,1.7270912999999999,0.0017270913,0.001,1.7270912999999999
14 19 02,293.28,286.25,0.0,0.0017229561166666664,0.001,1.7229561166666665,0.0017229561166666664,0.001,1.7229561166666665
14 19 07,293.17,286.08,0.0,0.0017209465499999999,0.001,1.7209465499999999,0.0017209465499999999,0.001,1.7209465499999999
14 19 11,293.17,286.08,0.0,0.00171164625,0.001,1.7116462499999998,0.00171164625,0.001,1.7116462499999998
14 19 16,293.05,285.91,0.0,0.0017080073666666667,0.001,1.7080073666666666,0.0017080073666666667,0.001,1.7080073666666666
14 19 21,293.05,285.91,0.0,0.0017039024666666667,0.001,1.7039024666666667,0.0017039024666666667,0.001,1.7039024666666667
14 19 26,292.94,285.75,0.0,0.00171057215,0.001,1.71057215,0.00171057215,0.001,1.71057215
14 19 31,292.83,285.75,0.0,0.00172659885,0.001,1.72659885,0.00172659885,0.001,1.72659885
14 19 35,292.7,285.58,0.0,0.0017112781833333332,0.001,1.7112781833333333,0.0017112781833333332,0.001,1.7112781833333333
14 19 40,292.7,285.58,0.0,0.0017119003166666668,0.001,1.7119003166666666,0.0017119003166666668,0.001,1.7119003166666666
14 19 45,292.59,285.41,0.0,0.0017122052833333332,0.001,1.7122052833333332,0.0017122052833333332,0.001,1.7122052833333332
14 19 50,292.59,285.41,0.0,0.0016970068166666668,0.001,1.6970068166666668,0.0016970068166666668,0.001,1.6970068166666668
14 19 54,292.47,285.25,0.0,0.0016890003999999999,0.001,1.6890003999999998,0.0016890003999999999,0.001,1.6890003999999998
14 19 59,292.36,285.25,0.0,0.0016904389166666669,0.001,1.690438916666667,0.0016904389166666669,0.001,1.690438916666667
14 20 04,292.25,285.08,0.0,0.001691903333333333,0.001,1.6919033333333329,0.001691903333333333,0.001,1.6919033333333329
14 20 09,292.25,285.08,0.0,0.0016891266166666667,0.001,1.6891266166666667,0.0016891266166666667,0.001,1.6891266166666667
14 20 14,292.14,284.91,0.0,0.0016888297000000002,0.001,1.6888297,0.0016888297000000002,0.001,1.6888297
14 20 18,292.02,284.91,0.0,0.0016963175500000003,0.001,1.6963175500000003,0.0016963175500000003,0.001,1.6963175500000003
14 20 23,291.91,284.75,0.0,0.0016905858833333334,0.001,1.6905858833333334,0.0016905858833333334,0.001,1.6905858833333334
14 20 28,291.8,284.75,0.0,0.0017017871,0.001,1.7017871,0.0017017871,0.001,1.7017871
14 20 33,291.8,284.58,0.0,0.0017093083666666665,0.001,1.7093083666666664,0.0017093083666666665,0.001,1.7093083666666664
14 20 37,291.69,284.58,0.0,0.0017016397333333335,0.001,1.7016397333333335,0.0017016397333333335,0.001,1.7016397333333335
14 20 42,291.58,284.41,0.0,0.0017045902500000003,0.001,1.7045902500000003,0.0017045902500000003,0.001,1.7045902500000003
14 20 47,291.46,284.41,0.0,0.0016908333666666665,0.001,1.6908333666666664,0.0016908333666666665,0.001,1.6908333666666664
14 20 52,291.46,284.25,0.0,0.0016947752166666665,0.001,1.6947752166666665,0.0016947752166666665,0.001,1.6947752166666665
14 20 56,291.35,284.25,0.0,0.0017013719333333333,0.001,1.7013719333333333,0.0017013719333333333,0.001,1.7013719333333333
14 21 01,291.24,284.08,0.0,0.0017112012166666665,0.001,1.7112012166666664,0.0017112012166666665,0.001,1.7112012166666664
14 21 06,291.13,284.08,0.0,0.0017100920833333334,0.001,1.7100920833333333,0.0017100920833333334,0.001,1.7100920833333333
14 21 11,291.02,283.91,0.0,0.0017128317833333335,0.001,1.7128317833333335,0.0017128317833333335,0.001,1.7128317833333335
14 21 15,290.91,283.91,0.0,0.00170380835,0.001,1.7038083499999999,0.00170380835,0.001,1.7038083499999999
14 21 20,290.91,283.75,0.0,0.0017144930166666666,0.001,1.7144930166666665,0.0017144930166666666,0.001,1.7144930166666665
14 21 25,290.8,283.75,0.0,0.0017192029000000003,0.001,1.7192029000000002,0.0017192029000000003,0.001,1.7192029000000002
14 21 30,290.68,283.58,0.0,0.0017114871833333331,0.001,1.7114871833333332,0.0017114871833333331,0.001,1.7114871833333332
14 21 35,290.57,283.58,0.0,0.0017171803333333334,0.001,1.7171803333333333,0.0017171803333333334,0.001,1.7171803333333333
14 21 39,290.46,283.41,0.0,0.0017307808833333333,0.001,1.7307808833333331,0.0017307808833333333,0.001,1.7307808833333331
14 21 44,290.46,283.41,0.0,0.0017507649333333335,0.001,1.7507649333333335,0.0017507649333333335,0.001,1.7507649333333335
14 21 49,290.35,283.25,0.0,0.0017537205999999998,0.001,1.7537205999999999,0.0017537205999999998,0.001,1.7537205999999999
14 21 54,290.24,283.25,0.0,0.001751048383333333,0.001,1.751048383333333,0.001751048383333333,0.001,1.751048383333333
14 21 58,290.13,283.08,0.0,0.0017635396,0.001,1.7635395999999999,0.0017635396,0.001,1.7635395999999999
14 22 03,290.02,283.08,0.0,0.0017634998499999998,0.001,1.7634998499999999,0.0017634998499999998,0.001,1.7634998499999999
14 22 08,290.02,282.91,0.0,0.0017705594833333333,0.001,1.7705594833333334,0.0017705594833333333,0.001,1.7705594833333334
14 22 13,289.91,282.91,0.0,0.0017350894833333336,0.001,1.7350894833333337,0.0017350894833333336,0.001,1.7350894833333337
14 22 17,289.79,282.75,0.0,0.0016814181833333334,0.001,1.6814181833333333,0.0016814181833333334,0.001,1.6814181833333333
14 22 22,289.68,282.75,0.0,0.0017357078166666663,0.001,1.7357078166666664,0.0017357078166666663,0.001,1.7357078166666664
14 22 27,289.57,282.58,0.0,0.0017266796666666666,0.001,1.7266796666666666,0.0017266796666666666,0.001,1.7266796666666666
14 22 32,289.46,282.58,0.0,0.0017147946833333332,0.001,1.7147946833333332,0.0017147946833333332,0.001,1.7147946833333332
14 22 36,289.35,282.41,0.0,0.00171874145,0.001,1.7187414499999998,0.00171874145,0.001,1.7187414499999998
14 22 41,289.24,282.41,0.0,0.0017137202333333335,0.001,1.7137202333333335,0.0017137202333333335,0.001,1.7137202333333335
14 22 46,289.13,282.25,0.0,0.0017169231999999998,0.001,1.7169231999999999,0.0017169231999999998,0.001,1.7169231999999999
14 22 51,289.13,282.25,0.0,0.001730533,0.001,1.730533,0.001730533,0.001,1.730533
14 22 56,289.02,282.08,0.0,0.0017231904999999998,0.001,1.7231904999999998,0.0017231904999999998,0.001,1.7231904999999998
14 23 00,288.89,282.08,0.0,0.00175029035,0.001,1.75029035,0.00175029035,0.001,1.75029035
14 23 05,288.78,281.91,0.0,0.0017495710000000001,0.001,1.749571,0.0017495710000000001,0.001,1.749571
14 23 10,288.67,281.91,0.0,0.0017403487499999999,0.001,1.7403487499999999,0.0017403487499999999,0.001,1.7403487499999999
14 23 15,288.67,281.75,0.0,0.0017376659666666669,0.001,1.7376659666666667,0.0017376659666666669,0.001,1.7376659666666667
14 23 19,288.56,281.75,0.0,0.0017268005666666666,0.001,1.7268005666666666,0.0017268005666666666,0.001,1.7268005666666666
14 23 24,288.45,281.58,0.0,0.0017286792000000002,0.001,1.7286792000000002,0.0017286792000000002,0.001,1.7286792000000002
14 23 29,288.34,281.58,0.0,0.001735024933333333,0.001,1.735024933333333,0.001735024933333333,0.001,1.735024933333333
14 23 34,288.23,281.41,0.0,0.001743000166666667,0.001,1.743000166666667,0.001743000166666667,0.001,1.743000166666667
14 23 38,288.12,281.41,0.0,0.0017011204500000001,0.001,1.7011204500000001,0.0017011204500000001,0.001,1.7011204500000001
14 23 43,288.01,281.25,0.0,0.0017472675833333333,0.001,1.7472675833333333,0.0017472675833333333,0.001,1.7472675833333333
14 23 48,287.9,281.25,0.0,0.0017478377166666667,0.001,1.7478377166666665,0.0017478377166666667,0.001,1.7478377166666665
14 23 53,287.9,281.08,0.0,0.0017398783666666667,0.001,1.7398783666666666,0.0017398783666666667,0.001,1.7398783666666666
14 23 58,287.79,281.08,0.0,0.0017421876,0.001,1.7421876,0.0017421876,0.001,1.7421876
14 24 02,287.68,280.91,0.0,0.0017394730833333334,0.001,1.7394730833333334,0.0017394730833333334,0.001,1.7394730833333334
14 24 07,287.57,280.91,0.0,0.0017376092333333331,0.001,1.737609233333333,0.0017376092333333331,0.001,1.737609233333333
14 24 12,287.46,280.75,0.0,0.0017483369166666665,0.001,1.7483369166666665,0.0017483369166666665,0.001,1.7483369166666665
14 24 17,287.35,280.75,0.0,0.0017558240833333335,0.001,1.7558240833333334,0.0017558240833333335,0.001,1.7558240833333334
14 24 21,287.24,280.58,0.0,0.0017617968166666667,0.001,1.7617968166666667,0.0017617968166666667,0.001,1.7617968166666667
14 24 26,287.24,280.58,0.0,0.00174856145,0.001,1.74856145,0.00174856145,0.001,1.74856145
14 24 31,287.13,280.41,0.0,0.001762639533333333,0.001,1.7626395333333331,0.001762639533333333,0.001,1.7626395333333331
14 24 35,287.02,280.41,0.0,0.0017709977666666666,0.001,1.7709977666666665,0.0017709977666666666,0.001,1.7709977666666665
14 24 40,286.91,280.25,0.0,0.0017723075333333333,0.001,1.7723075333333334,0.0017723075333333333,0.001,1.7723075333333334
14 24 45,286.8,280.25,0.0,0.0017719265166666668,0.001,1.7719265166666667,0.0017719265166666668,0.001,1.7719265166666667
14 24 50,286.8,280.08,0.0,0.001772432466666667,0.001,1.7724324666666669,0.001772432466666667,0.001,1.7724324666666669
14 24 54,286.69,280.08,0.0,0.0017656420166666667,0.001,1.7656420166666666,0.0017656420166666667,0.001,1.7656420166666666
14 24 59,286.58,279.91,0.0,0.0017699610666666663,0.001,1.7699610666666663,0.0017699610666666663,0.001,1.7699610666666663
14 25 04,286.47,279.91,0.0,0.0017693270833333335,0.001,1.7693270833333334,0.0017693270833333335,0.001,1.7693270833333334
14 25 09,286.36,279.75,0.0,0.0017679451000000002,0.001,1.7679451000000002,0.0017679451000000002,0.001,1.7679451000000002
14 25 14,286.26,279.75,0.0,0.0017647268,0.001,1.7647267999999998,0.0017647268,0.001,1.7647267999999998
14 25 18,286.26,279.58,0.0,0.0017574105166666667,0.001,1.7574105166666667,0.0017574105166666667,0.001,1.7574105166666667
