Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.02,0.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
-2.948000e-07,0.3,0.208,0.0136,0.012
-2.944000e-07,0.304,0.204,0.0128,0.0128
-2.940000e-07,0.308,0.196,0.0128,0.0136
-2.936000e-07,0.3,0.192,0.012,0.0112
-2.932000e-07,0.296,0.184,0.0128,0.012
-2.928000e-07,0.292,0.184,0.0128,0.0128
-2.924000e-07,0.3,0.184,0.0144,0.0128
-2.920000e-07,0.3,0.184,0.0144,0.0128
-2.916000e-07,0.296,0.176,0.0144,0.0128
-2.912000e-07,0.288,0.184,0.0136,0.0144
-2.908000e-07,0.288,0.188,0.0136,0.0144
-2.904000e-07,0.292,0.196,0.0144,0.0136
-2.900000e-07,0.296,0.196,0.0136,0.012
-2.896000e-07,0.296,0.208,0.0128,0.0128
-2.892000e-07,0.292,0.208,0.012,0.0144
-2.888000e-07,0.292,0.208,0.0128,0.0136
-2.884000e-07,0.3,0.212,0.0128,0.0136
-2.880000e-07,0.304,0.216,0.012,0.0136
-2.876000e-07,0.3,0.22,0.0128,0.0144
-2.872000e-07,0.308,0.224,0.0128,0.0152
-2.868000e-07,0.308,0.22,0.0136,0.0136
-2.864000e-07,0.3,0.212,0.0136,0.0144
-2.860000e-07,0.3,0.212,0.0152,0.0136
-2.856000e-07,0.308,0.216,0.0144,0.0144
-2.852000e-07,0.308,0.212,0.0136,0.0152
-2.848000e-07,0.308,0.204,0.0136,0.0136
-2.844000e-07,0.304,0.196,0.0136,0.0144
-2.840000e-07,0.3,0.204,0.0152,0.0144
-2.836000e-07,0.296,0.196,0.0152,0.016
-2.832000e-07,0.296,0.196,0.0136,0.016
-2.828000e-07,0.296,0.188,0.0152,0.016
-2.824000e-07,0.3,0.188,0.0168,0.016
-2.820000e-07,0.296,0.184,0.016,0.016
-2.816000e-07,0.296,0.184,0.0168,0.0144
-2.812000e-07,0.3,0.188,0.016,0.0176
-2.808000e-07,0.3,0.2,0.0176,0.016
-2.804000e-07,0.292,0.196,0.016,0.016
-2.800000e-07,0.292,0.192,0.016,0.0152
-2.796000e-07,0.3,0.2,0.016,0.016
-2.792000e-07,0.3,0.208,0.016,0.016
-2.788000e-07,0.296,0.212,0.016,0.016
-2.784000e-07,0.296,0.208,0.0136,0.016
-2.780000e-07,0.296,0.208,0.0136,0.0152
-2.776000e-07,0.3,0.224,0.0152,0.016
-2.772000e-07,0.304,0.224,0.0152,0.0168
-2.768000e-07,0.308,0.224,0.0152,0.0168
-2.764000e-07,0.308,0.22,0.0152,0.016
-2.760000e-07,0.308,0.216,0.0144,0.0152
-2.756000e-07,0.304,0.208,0.0144,0.016
-2.752000e-07,0.3,0.208,0.0144,0.016
-2.748000e-07,0.308,0.212,0.0136,0.016
-2.744000e-07,0.308,0.208,0.0152,0.0168
-2.740000e-07,0.3,0.196,0.016,0.0168
-2.736000e-07,0.3,0.196,0.0168,0.0176
-2.732000e-07,0.3,0.192,0.0168,0.0176
-2.728000e-07,0.3,0.192,0.0176,0.0184
-2.724000e-07,0.304,0.188,0.0176,0.0192
-2.720000e-07,0.304,0.188,0.0184,0.0184
-2.716000e-07,0.3,0.2,0.0176,0.0184
-2.712000e-07,0.3,0.188,0.0184,0.0168
-2.708000e-07,0.3,0.196,0.0184,0.0168
-2.704000e-07,0.296,0.192,0.016,0.0176
-2.700000e-07,0.3,0.196,0.016,0.0168
-2.696000e-07,0.304,0.196,0.0168,0.0152
-2.692000e-07,0.308,0.204,0.016,0.0152
-2.688000e-07,0.3,0.208,0.016,0.0168
-2.684000e-07,0.304,0.2,0.0152,0.016
-2.680000e-07,0.308,0.216,0.0144,0.016
-2.676000e-07,0.308,0.216,0.0152,0.0144
-2.672000e-07,0.308,0.22,0.0144,0.0152
-2.668000e-07,0.312,0.216,0.0152,0.016
-2.664000e-07,0.312,0.216,0.0152,0.0152
-2.660000e-07,0.32,0.22,0.0144,0.016
-2.656000e-07,0.316,0.216,0.0152,0.0152
-2.652000e-07,0.308,0.216,0.0152,0.0152
-2.648000e-07,0.308,0.212,0.016,0.016
-2.644000e-07,0.312,0.22,0.0152,0.016
-2.640000e-07,0.304,0.212,0.0152,0.0184
-2.636000e-07,0.304,0.208,0.0176,0.02
-2.632000e-07,0.308,0.208,0.0176,0.0192
-2.628000e-07,0.3,0.2,0.0176,0.0192
-2.624000e-07,0.304,0.196,0.0184,0.0184
-2.620000e-07,0.304,0.192,0.0184,0.0176
-2.616000e-07,0.308,0.196,0.02,0.0176
-2.612000e-07,0.3,0.196,0.0192,0.0184
-2.608000e-07,0.304,0.192,0.0176,0.0192
-2.604000e-07,0.3,0.192,0.0176,0.0192
-2.600000e-07,0.304,0.196,0.0176,0.0184
-2.596000e-07,0.308,0.192,0.0168,0.0176
-2.592000e-07,0.3,0.204,0.0176,0.0168
-2.588000e-07,0.292,0.2,0.0168,0.016
-2.584000e-07,0.3,0.2,0.016,0.0152
-2.580000e-07,0.3,0.208,0.016,0.016
-2.576000e-07,0.308,0.208,0.0168,0.0152
-2.572000e-07,0.308,0.212,0.016,0.0136
-2.568000e-07,0.308,0.224,0.0152,0.0128
-2.564000e-07,0.308,0.22,0.0136,0.0136
-2.560000e-07,0.308,0.22,0.0128,0.0152
-2.556000e-07,0.312,0.224,0.0128,0.0152
-2.552000e-07,0.312,0.224,0.0136,0.0136
-2.548000e-07,0.312,0.224,0.0152,0.016
-2.544000e-07,0.308,0.212,0.016,0.0168
-2.540000e-07,0.304,0.212,0.016,0.0176
-2.536000e-07,0.304,0.212,0.0168,0.0168
-2.532000e-07,0.304,0.208,0.0168,0.0176
-2.528000e-07,0.3,0.208,0.0184,0.0176
-2.524000e-07,0.3,0.2,0.0184,0.0184
-2.520000e-07,0.292,0.2,0.0176,0.0184
-2.516000e-07,0.296,0.196,0.0176,0.0168
-2.512000e-07,0.296,0.196,0.0184,0.0184
-2.508000e-07,0.292,0.2,0.0176,0.0192
-2.504000e-07,0.3,0.196,0.0168,0.0192
-2.500000e-07,0.3,0.192,0.0184,0.0192
-2.496000e-07,0.304,0.196,0.0184,0.0192
-2.492000e-07,0.3,0.188,0.0184,0.0176
-2.488000e-07,0.308,0.192,0.0168,0.016
-2.484000e-07,0.304,0.204,0.0176,0.0152
-2.480000e-07,0.312,0.208,0.016,0.0136
-2.476000e-07,0.308,0.208,0.0152,0.0136
-2.472000e-07,0.304,0.212,0.016,0.012
-2.468000e-07,0.304,0.208,0.0136,0.012
-2.464000e-07,0.312,0.216,0.0136,0.0136
-2.460000e-07,0.304,0.216,0.0136,0.0144
-2.456000e-07,0.308,0.22,0.0128,0.0128
-2.452000e-07,0.316,0.224,0.0144,0.0152
-2.448000e-07,0.316,0.228,0.0152,0.0152
-2.444000e-07,0.312,0.224,0.016,0.0152
-2.440000e-07,0.308,0.224,0.016,0.016
-2.436000e-07,0.304,0.224,0.0168,0.0168
-2.432000e-07,0.304,0.216,0.0176,0.016
-2.428000e-07,0.312,0.216,0.0176,0.0184
-2.424000e-07,0.308,0.208,0.0176,0.0192
-2.420000e-07,0.308,0.208,0.0176,0.02
-2.416000e-07,0.3,0.2,0.0176,0.02
-2.412000e-07,0.3,0.192,0.0176,0.0192
-2.408000e-07,0.3,0.192,0.0184,0.02
-2.404000e-07,0.3,0.192,0.0168,0.02
-2.400000e-07,0.3,0.184,0.0184,0.02
-2.396000e-07,0.304,0.192,0.0192,0.02
-2.392000e-07,0.308,0.192,0.0192,0.0184
-2.388000e-07,0.304,0.2,0.02,0.0168
-2.384000e-07,0.312,0.2,0.0192,0.0168
-2.380000e-07,0.304,0.196,0.0176,0.0168
-2.376000e-07,0.3,0.208,0.016,0.0168
-2.372000e-07,0.308,0.204,0.016,0.0152
-2.368000e-07,0.308,0.208,0.0168,0.016
-2.364000e-07,0.312,0.216,0.016,0.0152
-2.360000e-07,0.308,0.224,0.0168,0.0152
-2.356000e-07,0.312,0.224,0.0152,0.0152
-2.352000e-07,0.32,0.22,0.0152,0.0136
-2.348000e-07,0.312,0.224,0.0152,0.0152
-2.344000e-07,0.304,0.224,0.016,0.0144
-2.340000e-07,0.3,0.22,0.016,0.0152
-2.336000e-07,0.3,0.22,0.016,0.0144
-2.332000e-07,0.3,0.22,0.0168,0.016
-2.328000e-07,0.304,0.212,0.016,0.0184
-2.324000e-07,0.304,0.204,0.0168,0.0192
-2.320000e-07,0.308,0.212,0.016,0.0192
-2.316000e-07,0.312,0.208,0.0168,0.0208
-2.312000e-07,0.308,0.2,0.0184,0.0208
-2.308000e-07,0.312,0.192,0.02,0.0224
-2.304000e-07,0.304,0.192,0.0208,0.0216
-2.300000e-07,0.304,0.192,0.02,0.0216
-2.296000e-07,0.312,0.196,0.02,0.02
-2.292000e-07,0.304,0.2,0.0216,0.0224
-2.288000e-07,0.304,0.2,0.0216,0.0216
-2.284000e-07,0.304,0.2,0.02,0.02
-2.280000e-07,0.308,0.2,0.02,0.0208
-2.276000e-07,0.312,0.204,0.0192,0.0184
-2.272000e-07,0.308,0.204,0.0184,0.016
-2.268000e-07,0.312,0.212,0.0192,0.0168
-2.264000e-07,0.316,0.212,0.0192,0.0168
-2.260000e-07,0.312,0.216,0.0184,0.016
-2.256000e-07,0.316,0.224,0.0184,0.016
-2.252000e-07,0.316,0.216,0.0176,0.0168
-2.248000e-07,0.316,0.216,0.0168,0.016
-2.244000e-07,0.312,0.224,0.0168,0.0144
-2.240000e-07,0.312,0.224,0.0168,0.0144
-2.236000e-07,0.308,0.224,0.0144,0.0152
-2.232000e-07,0.312,0.224,0.0144,0.0152
-2.228000e-07,0.3,0.208,0.0144,0.0152
-2.224000e-07,0.308,0.208,0.0136,0.016
-2.220000e-07,0.308,0.204,0.0152,0.0176
-2.216000e-07,0.304,0.196,0.016,0.0176
-2.212000e-07,0.304,0.196,0.0176,0.0184
-2.208000e-07,0.304,0.192,0.0176,0.02
-2.204000e-07,0.304,0.196,0.0192,0.0192
-2.200000e-07,0.312,0.196,0.02,0.0216
-2.196000e-07,0.308,0.196,0.0192,0.0208
-2.192000e-07,0.308,0.196,0.02,0.0208
-2.188000e-07,0.312,0.2,0.0208,0.0216
-2.184000e-07,0.32,0.204,0.0192,0.0216
-2.180000e-07,0.32,0.208,0.0192,0.0224
-2.176000e-07,0.316,0.212,0.02,0.0216
-2.172000e-07,0.312,0.212,0.02,0.02
-2.168000e-07,0.316,0.22,0.0192,0.0192
-2.164000e-07,0.316,0.22,0.02,0.02
-2.160000e-07,0.316,0.216,0.02,0.0192
-2.156000e-07,0.316,0.224,0.02,0.0168
-2.152000e-07,0.324,0.236,0.0184,0.0168
-2.148000e-07,0.32,0.224,0.0176,0.016
-2.144000e-07,0.316,0.22,0.0176,0.0152
-2.140000e-07,0.312,0.224,0.0152,0.0144
-2.136000e-07,0.316,0.22,0.0136,0.0144
-2.132000e-07,0.316,0.208,0.0136,0.0136
-2.128000e-07,0.316,0.204,0.0144,0.0144
-2.124000e-07,0.312,0.2,0.0144,0.0144
-2.120000e-07,0.316,0.204,0.0152,0.0152
-2.116000e-07,0.308,0.196,0.0168,0.0152
-2.112000e-07,0.316,0.196,0.0168,0.0152
-2.108000e-07,0.316,0.192,0.0168,0.0176
-2.104000e-07,0.312,0.192,0.0168,0.0176
-2.100000e-07,0.308,0.192,0.0192,0.0176
-2.096000e-07,0.316,0.196,0.0192,0.0192
-2.092000e-07,0.316,0.192,0.02,0.02
-2.088000e-07,0.316,0.2,0.0184,0.0216
-2.084000e-07,0.324,0.2,0.02,0.0224
-2.080000e-07,0.308,0.208,0.0208,0.0232
-2.076000e-07,0.32,0.208,0.0216,0.0216
-2.072000e-07,0.312,0.216,0.0232,0.0216
-2.068000e-07,0.316,0.228,0.0224,0.0216
-2.064000e-07,0.32,0.224,0.0224,0.0208
-2.060000e-07,0.316,0.22,0.0216,0.0192
-2.056000e-07,0.32,0.224,0.0216,0.0176
-2.052000e-07,0.316,0.22,0.0208,0.0168
-2.048000e-07,0.316,0.224,0.0184,0.0168
-2.044000e-07,0.312,0.22,0.0176,0.016
-2.040000e-07,0.312,0.224,0.0168,0.0152
-2.036000e-07,0.308,0.22,0.016,0.0136
-2.032000e-07,0.308,0.216,0.0152,0.0136
-2.028000e-07,0.304,0.212,0.0136,0.0136
-2.024000e-07,0.304,0.212,0.0144,0.012
-2.020000e-07,0.304,0.208,0.0136,0.0136
-2.016000e-07,0.308,0.204,0.0152,0.0136
-2.012000e-07,0.316,0.192,0.0152,0.0152
-2.008000e-07,0.312,0.184,0.0136,0.0168
-2.004000e-07,0.308,0.192,0.0152,0.016
-2.000000e-07,0.312,0.196,0.016,0.0176
-1.996000e-07,0.308,0.196,0.0176,0.0176
-1.992000e-07,0.308,0.2,0.0176,0.02
-1.988000e-07,0.316,0.204,0.0184,0.0216
-1.984000e-07,0.312,0.208,0.0208,0.0224
-1.980000e-07,0.308,0.208,0.0224,0.0224
-1.976000e-07,0.316,0.216,0.0232,0.024
-1.972000e-07,0.316,0.224,0.024,0.024
-1.968000e-07,0.32,0.224,0.0232,0.0224
-1.964000e-07,0.312,0.224,0.0216,0.0208
-1.960000e-07,0.304,0.236,0.0224,0.0224
-1.956000e-07,0.308,0.228,0.0232,0.0192
-1.952000e-07,0.32,0.232,0.0224,0.0192
-1.948000e-07,0.316,0.228,0.02,0.0184
-1.944000e-07,0.316,0.224,0.02,0.016
-1.940000e-07,0.316,0.228,0.0176,0.0152
-1.936000e-07,0.312,0.228,0.0168,0.0144
-1.932000e-07,0.308,0.212,0.0152,0.0136
-1.928000e-07,0.308,0.208,0.016,0.0136
-1.924000e-07,0.308,0.204,0.016,0.012
-1.920000e-07,0.308,0.204,0.0136,0.0136
-1.916000e-07,0.308,0.204,0.0136,0.0136
-1.912000e-07,0.312,0.196,0.0144,0.0136
-1.908000e-07,0.308,0.192,0.0136,0.0136
-1.904000e-07,0.308,0.196,0.0136,0.0144
-1.900000e-07,0.312,0.196,0.0136,0.0144
-1.896000e-07,0.32,0.196,0.016,0.0152
-1.892000e-07,0.32,0.2,0.016,0.0176
-1.888000e-07,0.312,0.204,0.0184,0.0208
-1.884000e-07,0.312,0.216,0.0208,0.02
-1.880000e-07,0.316,0.22,0.0208,0.0216
-1.876000e-07,0.324,0.216,0.0216,0.0224
-1.872000e-07,0.32,0.224,0.0224,0.0224
-1.868000e-07,0.316,0.228,0.024,0.0232
-1.864000e-07,0.324,0.232,0.0232,0.0232
-1.860000e-07,0.324,0.228,0.0208,0.0224
-1.856000e-07,0.32,0.232,0.0216,0.0224
-1.852000e-07,0.32,0.24,0.0216,0.0208
-1.848000e-07,0.312,0.232,0.0192,0.0192
-1.844000e-07,0.312,0.224,0.0184,0.0184
-1.840000e-07,0.312,0.216,0.0176,0.016
-1.836000e-07,0.312,0.216,0.0152,0.016
-1.832000e-07,0.316,0.212,0.0168,0.0136
-1.828000e-07,0.312,0.204,0.016,0.0144
-1.824000e-07,0.312,0.208,0.016,0.0144
-1.820000e-07,0.308,0.204,0.016,0.016
-1.816000e-07,0.312,0.196,0.0152,0.0144
-1.812000e-07,0.312,0.192,0.0152,0.0144
-1.808000e-07,0.312,0.192,0.0152,0.0144
-1.804000e-07,0.316,0.188,0.0152,0.016
-1.800000e-07,0.32,0.196,0.016,0.0176
-1.796000e-07,0.316,0.196,0.0176,0.0176
-1.792000e-07,0.316,0.204,0.0184,0.0192
-1.788000e-07,0.312,0.212,0.0208,0.0208
-1.784000e-07,0.316,0.208,0.0208,0.0224
-1.780000e-07,0.328,0.212,0.0224,0.024
-1.776000e-07,0.328,0.22,0.0232,0.0248
-1.772000e-07,0.316,0.22,0.0248,0.0248
-1.768000e-07,0.316,0.224,0.0256,0.024
-1.764000e-07,0.32,0.224,0.0248,0.0248
-1.760000e-07,0.32,0.224,0.024,0.0264
-1.756000e-07,0.324,0.224,0.0232,0.0248
-1.752000e-07,0.32,0.224,0.0232,0.0224
-1.748000e-07,0.324,0.224,0.0232,0.0224
-1.744000e-07,0.32,0.228,0.0224,0.0208
-1.740000e-07,0.324,0.22,0.0208,0.0208
-1.736000e-07,0.328,0.216,0.0208,0.0184
-1.732000e-07,0.316,0.216,0.0184,0.0176
-1.728000e-07,0.316,0.204,0.0192,0.0152
-1.724000e-07,0.316,0.204,0.0176,0.0152
-1.720000e-07,0.312,0.204,0.0168,0.016
-1.716000e-07,0.32,0.196,0.016,0.016
-1.712000e-07,0.312,0.188,0.016,0.016
-1.708000e-07,0.312,0.2,0.016,0.0168
-1.704000e-07,0.312,0.196,0.0168,0.016
-1.700000e-07,0.312,0.192,0.016,0.0184
-1.696000e-07,0.32,0.196,0.0176,0.0192
-1.692000e-07,0.316,0.196,0.02,0.0192
-1.688000e-07,0.316,0.204,0.0208,0.0208
-1.684000e-07,0.32,0.208,0.0216,0.0208
-1.680000e-07,0.316,0.216,0.0232,0.0208
-1.676000e-07,0.32,0.216,0.024,0.0224
-1.672000e-07,0.316,0.224,0.024,0.0232
-1.668000e-07,0.32,0.224,0.024,0.0248
-1.664000e-07,0.324,0.224,0.0232,0.0232
-1.660000e-07,0.32,0.228,0.024,0.0224
-1.656000e-07,0.324,0.236,0.024,0.0216
-1.652000e-07,0.316,0.224,0.0232,0.0224
-1.648000e-07,0.32,0.224,0.0216,0.02
-1.644000e-07,0.324,0.224,0.02,0.0184
-1.640000e-07,0.328,0.22,0.0192,0.0184
-1.636000e-07,0.328,0.216,0.0184,0.0176
-1.632000e-07,0.324,0.216,0.016,0.0152
-1.628000e-07,0.32,0.208,0.016,0.0144
-1.624000e-07,0.316,0.204,0.0168,0.0136
-1.620000e-07,0.312,0.204,0.0152,0.012
-1.616000e-07,0.324,0.204,0.0152,0.0128
-1.612000e-07,0.32,0.192,0.0144,0.0128
-1.608000e-07,0.324,0.196,0.0152,0.0152
-1.604000e-07,0.32,0.196,0.0144,0.0152
-1.600000e-07,0.324,0.196,0.0152,0.016
-1.596000e-07,0.324,0.2,0.0176,0.0168
-1.592000e-07,0.32,0.204,0.0168,0.0176
-1.588000e-07,0.32,0.208,0.0176,0.0184
-1.584000e-07,0.32,0.208,0.0192,0.02
-1.580000e-07,0.32,0.224,0.0216,0.02
-1.576000e-07,0.324,0.22,0.0216,0.0208
-1.572000e-07,0.324,0.22,0.0216,0.0216
-1.568000e-07,0.324,0.224,0.0208,0.0216
-1.564000e-07,0.32,0.228,0.0208,0.0208
-1.560000e-07,0.324,0.236,0.02,0.0208
-1.556000e-07,0.324,0.236,0.02,0.02
-1.552000e-07,0.324,0.228,0.0208,0.02
-1.548000e-07,0.328,0.228,0.0192,0.0192
-1.544000e-07,0.316,0.228,0.0192,0.0176
-1.540000e-07,0.32,0.224,0.0184,0.016
-1.536000e-07,0.324,0.22,0.0176,0.0144
-1.532000e-07,0.32,0.216,0.0176,0.0144
-1.528000e-07,0.32,0.212,0.0152,0.0136
-1.524000e-07,0.316,0.212,0.0152,0.0136
-1.520000e-07,0.32,0.212,0.0152,0.0136
-1.516000e-07,0.32,0.204,0.0152,0.0144
-1.512000e-07,0.316,0.204,0.0144,0.0136
-1.508000e-07,0.316,0.212,0.0152,0.0152
-1.504000e-07,0.32,0.2,0.016,0.0152
-1.500000e-07,0.32,0.208,0.0168,0.0176
-1.496000e-07,0.316,0.212,0.0168,0.0184
-1.492000e-07,0.32,0.212,0.0176,0.0184
-1.488000e-07,0.32,0.212,0.0184,0.0192
-1.484000e-07,0.324,0.216,0.0208,0.0208
-1.480000e-07,0.324,0.216,0.0216,0.0216
-1.476000e-07,0.32,0.224,0.0208,0.0232
-1.472000e-07,0.32,0.236,0.0216,0.0224
-1.468000e-07,0.32,0.232,0.0224,0.0208
-1.464000e-07,0.32,0.232,0.0216,0.0208
-1.460000e-07,0.32,0.232,0.0216,0.0216
-1.456000e-07,0.32,0.232,0.0208,0.02
-1.452000e-07,0.316,0.228,0.02,0.02
-1.448000e-07,0.312,0.228,0.02,0.0184
-1.444000e-07,0.32,0.22,0.0208,0.0168
-1.440000e-07,0.32,0.216,0.0192,0.0152
-1.436000e-07,0.324,0.216,0.0184,0.0152
-1.432000e-07,0.32,0.208,0.0176,0.0152
-1.428000e-07,0.32,0.212,0.0168,0.0144
-1.424000e-07,0.316,0.212,0.0152,0.0136
-1.420000e-07,0.316,0.212,0.0144,0.0136
-1.416000e-07,0.324,0.2,0.0144,0.0128
-1.412000e-07,0.316,0.2,0.0144,0.0144
-1.408000e-07,0.316,0.2,0.0144,0.0152
-1.404000e-07,0.32,0.192,0.0152,0.016
-1.400000e-07,0.324,0.204,0.0176,0.0176
-1.396000e-07,0.32,0.2,0.0176,0.0176
-1.392000e-07,0.32,0.208,0.0176,0.0184
-1.388000e-07,0.312,0.208,0.02,0.0176
-1.384000e-07,0.324,0.22,0.0208,0.02
-1.380000e-07,0.32,0.224,0.0216,0.0208
-1.376000e-07,0.316,0.228,0.0224,0.0216
-1.372000e-07,0.32,0.232,0.0224,0.0216
-1.368000e-07,0.316,0.232,0.0216,0.0224
-1.364000e-07,0.316,0.228,0.0224,0.0216
-1.360000e-07,0.32,0.228,0.0224,0.0208
-1.356000e-07,0.328,0.228,0.0224,0.02
-1.352000e-07,0.328,0.232,0.0216,0.0208
-1.348000e-07,0.324,0.224,0.0216,0.0192
-1.344000e-07,0.324,0.224,0.0208,0.0168
-1.340000e-07,0.324,0.224,0.0192,0.0184
-1.336000e-07,0.324,0.216,0.0168,0.016
-1.332000e-07,0.324,0.212,0.016,0.0152
-1.328000e-07,0.328,0.208,0.016,0.0152
-1.324000e-07,0.328,0.208,0.016,0.0152
-1.320000e-07,0.328,0.204,0.0152,0.0144
-1.316000e-07,0.324,0.192,0.016,0.0136
-1.312000e-07,0.328,0.2,0.0152,0.0152
-1.308000e-07,0.332,0.196,0.016,0.0152
-1.304000e-07,0.328,0.196,0.0168,0.016
-1.300000e-07,0.328,0.2,0.0176,0.0168
-1.296000e-07,0.332,0.2,0.0184,0.0176
-1.292000e-07,0.332,0.2,0.0184,0.0184
-1.288000e-07,0.328,0.216,0.0192,0.02
-1.284000e-07,0.324,0.22,0.0184,0.0208
-1.280000e-07,0.328,0.224,0.02,0.0224
-1.276000e-07,0.328,0.228,0.02,0.0216
-1.272000e-07,0.324,0.228,0.0208,0.0232
-1.268000e-07,0.328,0.228,0.0224,0.0232
-1.264000e-07,0.332,0.236,0.0232,0.0224
-1.260000e-07,0.328,0.232,0.0232,0.0224
-1.256000e-07,0.328,0.224,0.0224,0.0232
-1.252000e-07,0.328,0.224,0.0232,0.0232
-1.248000e-07,0.328,0.224,0.0232,0.02
-1.244000e-07,0.336,0.216,0.0224,0.02
-1.240000e-07,0.332,0.216,0.0216,0.0184
-1.236000e-07,0.332,0.208,0.0184,0.0176
-1.232000e-07,0.328,0.208,0.0192,0.0176
-1.228000e-07,0.324,0.2,0.0184,0.0176
-1.224000e-07,0.328,0.2,0.0184,0.0168
-1.220000e-07,0.324,0.204,0.0176,0.0168
-1.216000e-07,0.32,0.196,0.0168,0.0152
-1.212000e-07,0.32,0.2,0.0176,0.016
-1.208000e-07,0.328,0.196,0.0176,0.016
-1.204000e-07,0.32,0.2,0.0176,0.0168
-1.200000e-07,0.32,0.212,0.0176,0.0184
-1.196000e-07,0.324,0.216,0.0192,0.02
-1.192000e-07,0.328,0.204,0.0208,0.0208
-1.188000e-07,0.32,0.22,0.0208,0.0208
-1.184000e-07,0.324,0.22,0.0208,0.0232
-1.180000e-07,0.328,0.224,0.0208,0.0248
-1.176000e-07,0.328,0.236,0.02,0.0248
-1.172000e-07,0.32,0.232,0.0232,0.0248
-1.168000e-07,0.328,0.224,0.024,0.0256
-1.164000e-07,0.324,0.236,0.0256,0.0264
-1.160000e-07,0.324,0.224,0.0256,0.0248
-1.156000e-07,0.32,0.228,0.0256,0.0232
-1.152000e-07,0.324,0.232,0.0248,0.0232
-1.148000e-07,0.324,0.228,0.0256,0.0224
-1.144000e-07,0.324,0.228,0.024,0.0232
-1.140000e-07,0.316,0.22,0.0232,0.0208
-1.136000e-07,0.324,0.22,0.0216,0.0192
-1.132000e-07,0.32,0.212,0.0216,0.0192
-1.128000e-07,0.32,0.216,0.0208,0.02
-1.124000e-07,0.316,0.216,0.02,0.02
-1.120000e-07,0.32,0.208,0.0208,0.0168
-1.116000e-07,0.316,0.208,0.02,0.0168
-1.112000e-07,0.316,0.208,0.02,0.0184
-1.108000e-07,0.316,0.208,0.02,0.02
-1.104000e-07,0.32,0.208,0.02,0.02
-1.100000e-07,0.32,0.204,0.02,0.0184
-1.096000e-07,0.324,0.204,0.02,0.02
-1.092000e-07,0.32,0.208,0.02,0.02
-1.088000e-07,0.316,0.216,0.0216,0.0216
-1.084000e-07,0.32,0.22,0.0216,0.0224
-1.080000e-07,0.32,0.224,0.0224,0.0224
-1.076000e-07,0.328,0.228,0.024,0.0224
-1.072000e-07,0.328,0.224,0.0232,0.024
-1.068000e-07,0.324,0.224,0.0248,0.0248
-1.064000e-07,0.324,0.232,0.0256,0.0248
-1.060000e-07,0.32,0.236,0.0256,0.024
-1.056000e-07,0.32,0.232,0.0256,0.0232
-1.052000e-07,0.32,0.232,0.0256,0.0232
-1.048000e-07,0.332,0.228,0.0248,0.0224
-1.044000e-07,0.328,0.224,0.0216,0.0216
-1.040000e-07,0.32,0.22,0.0216,0.0208
-1.036000e-07,0.324,0.22,0.0224,0.0208
-1.032000e-07,0.324,0.22,0.0216,0.02
-1.028000e-07,0.32,0.216,0.02,0.0192
-1.024000e-07,0.328,0.212,0.0216,0.0184
-1.020000e-07,0.328,0.208,0.0216,0.0176
-1.016000e-07,0.328,0.212,0.0208,0.0176
-1.012000e-07,0.324,0.204,0.0192,0.016
-1.008000e-07,0.32,0.208,0.0176,0.0176
-1.004000e-07,0.328,0.212,0.0176,0.0168
-1.000000e-07,0.336,0.212,0.0176,0.016
-9.960000e-08,0.34,0.204,0.0184,0.0168
-9.920000e-08,0.332,0.212,0.0184,0.0184
-9.880000e-08,0.34,0.208,0.0184,0.0208
-9.840000e-08,0.336,0.224,0.0192,0.0208
-9.800000e-08,0.332,0.224,0.0192,0.0216
-9.760000e-08,0.332,0.22,0.02,0.0224
-9.720000e-08,0.332,0.224,0.0208,0.0224
-9.680000e-08,0.336,0.228,0.0224,0.0216
-9.640000e-08,0.336,0.232,0.024,0.024
-9.600000e-08,0.332,0.228,0.0232,0.0232
-9.560000e-08,0.336,0.228,0.0232,0.0232
-9.520000e-08,0.344,0.228,0.0232,0.0224
-9.480000e-08,0.34,0.236,0.0232,0.0216
-9.440000e-08,0.328,0.236,0.0216,0.0216
-9.400000e-08,0.324,0.228,0.0224,0.0216
-9.360000e-08,0.332,0.22,0.024,0.0224
-9.320000e-08,0.332,0.212,0.0232,0.0216
-9.280000e-08,0.332,0.216,0.0216,0.02
-9.240000e-08,0.328,0.216,0.0216,0.0184
-9.200000e-08,0.328,0.212,0.0216,0.0184
-9.160000e-08,0.336,0.212,0.0208,0.0184
-9.120000e-08,0.332,0.208,0.0216,0.0176
-9.080000e-08,0.332,0.208,0.02,0.0168
-9.040000e-08,0.336,0.208,0.0192,0.0176
-9.000000e-08,0.328,0.216,0.0192,0.0176
-8.960000e-08,0.328,0.216,0.0192,0.0184
-8.920000e-08,0.336,0.212,0.02,0.0208
-8.880000e-08,0.34,0.208,0.0208,0.02
-8.840000e-08,0.336,0.216,0.0192,0.0216
